row_label_raw,row_label_full,b),Chi tiết góp vốn của chủ sở hữu,31/12/2018,01/01/2018,numeric__Chi tiết góp vốn của chủ sở hữu,numeric__31/12/2018,numeric__01/01/2018
b),b),b),Chi tiết góp vốn của chủ sở hữu,VND,VND,,,
,,,Vốn góp của các cổ đông,1.544.039.910.000,1.544.039.910.000,,1544039910000.0,1544039910000.0
,,,Cộng,1.544.039.910.000,1.544.039.910.000,,1544039910000.0,1544039910000.0
