row_label_raw,row_label_full,c),Các khoản ghi giảm chi phí quản lý doanh nghiệp,(35.212.334.882),(680.021.935),numeric__Các khoản ghi giảm chi phí quản lý doanh nghiệp,numeric__(35.212.334.882),numeric__(680.021.935)
c),c),c),Hoàn nhập dự phòng phải thu,(34.638.171.365),-,,-34638171365.0,
c),c),c),Hoàn nhập quỹ dự phòng tiền lương,(574.163.517),(680.021.935),,-574163517.0,-680021935.0
