row_label_raw,row_label_full,col_0,col_1,31/12/2018VND,01/01/2018VND,numeric__col_1,numeric__31/12/2018VND,numeric__01/01/2018VND
a),a),a),Phải nộp,,,,,
a),a) > a),a),Thuế GTGT đầu ra,17.200.377.931,25.294.196.481,,17200377931.0,25294196481.0
a),a) > a),a),Thuế tiêu thụ đặc biệt,205.356.739,1.034.356.616,,205356739.0,1034356616.0
a),a) > a),a),Thuế thu nhập doanh nghiệp,69.608.270.345,37.201.762.279,,69608270345.0,37201762279.0
a),a) > a),a),Thuế thu nhập cá nhân,6.292.649.541,5.018.512.795,,6292649541.0,5018512795.0
a),a) > a),a),"Thuế nhà đất, tiền thuê đất",2,202.014.959.068,,2.0,202014959068.0
a),a) > a),a),Thuế khác,2.605.544.200,4.050.120.920,,2605544200.0,4050120920.0
a),a) > a),a),Cộng,95.912.198.758,274.613.908.159,,95912198758.0,274613908159.0
b),b),b),Phải thu,,,,,
b),b) > b),b),Thuế thu nhập doanh nghiệp,9.677.156.999,62.276.019,,9677156999.0,62276019.0
b),b) > b),b),Cộng,9.677.156.999,62.276.019,,9677156999.0,62276019.0
