row_label_raw,row_label_full,Bên thứ ba,202.404.590.742,-,504.619.777.261,-_1,numeric__202.404.590.742,numeric__-,numeric__504.619.777.261,numeric__-_1
Bên liên quan(Thuyết minh 41(b)),Bên liên quan(Thuyết minh 41(b)),Bên liên quan(Thuyết minh 41(b)),1.398.776.000,-,406.398.776.000,-,1398776000.0,,406398776000.0,
,,,203.803.366.742,,911.018.553.261,,203803366742.0,,911018553261.0,
