row_label_raw,row_label_full,col_0,2017 > Giá gốc VND,2017 > Giá trị hợp lý VND,2017 > Dự phòng VND,2016 > Giá gốc VND,2016 > Giá trị hợp lý VND,2016 > Dự phòng VND,numeric__2017 > Giá gốc VND,numeric__2017 > Giá trị hợp lý VND,numeric__2017 > Dự phòng VND,numeric__2016 > Giá gốc VND,numeric__2016 > Giá trị hợp lý VND,numeric__2016 > Dự phòng VND
Đầu tư vào công ty liên kết (i),Đầu tư vào công ty liên kết (i),Đầu tư vào công ty liên kết (i),1.042.972.935.246,(*),-,371.670.632.914,(*),-,1042972935246.0,,,371670632914.0,,
"Đầu tư, góp vốn vào đơn vị khác (ii)","Đầu tư, góp vốn vào đơn vị khác (ii)","Đầu tư, góp vốn vào đơn vị khác (ii)",-,(*),-,3.115.200.000,(*),-,,,,3115200000.0,,
,,,1.042.972.935.246,,-,374.785.832.914,,-,1042972935246.0,,,374785832914.0,,
