row_label_raw,row_label_full,col_0,Cổ phần thường,Cổ phần ưu đãi,Tổng cộng,numeric__Cổ phần thường,numeric__Cổ phần ưu đãi,numeric__Tổng cộng
Tại ngày 1 tháng 1 năm 2016,Tại ngày 1 tháng 1 năm 2016,Tại ngày 1 tháng 1 năm 2016,350.465.761,17.830.000,368.295.761,350465761.0,17830000.0,368295761.0
Chuyển đổi cổ phiếu ưu đãi,Chuyển đổi cổ phiếu ưu đãi,Chuyển đổi cổ phiếu ưu đãi,33.000.000,(11.000.000),22.000.000,33000000.0,-11000000.0,22000000.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,205.903.473,-,205.903.473,205903473.0,,205903473.0
Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,589.369.234,6.830.000,596.199.234,589369234.0,6830000.0,596199234.0
Chuyển đổi nợ thành cổ phiếu,Chuyển đổi nợ thành cổ phiếu,Chuyển đổi nợ thành cổ phiếu,33.459.554,-,33.459.554,33459554.0,,33459554.0
"Phát hành cổ phần thường theo chương trình lợa chọn cho người lao động (""ESOP"")","Phát hành cổ phần thường theo chương trình lợa chọn cho người lao động (""ESOP"")","Phát hành cổ phần thường theo chương trình lợa chọn cho người lao động (""ESOP"")",20.000.000,-,20.000.000,20000000.0,,20000000.0
Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,642.828.788,6.830.000,649.658.788,642828788.0,6830000.0,649658788.0
