row_label_raw,row_label_full,Bên thứ ba,3.146.763.909.150,-,4.705.049.035.768,-_1,numeric__3.146.763.909.150,numeric__-,numeric__4.705.049.035.768,numeric__-_1
Bên liên quan(Thuyết minh 41(b)),Bên liên quan(Thuyết minh 41(b)),Bên liên quan(Thuyết minh 41(b)),63.735.445.044,-,360.685.065.416,-,63735445044.0,,360685065416.0,
,,,3.210.499.354.194,,5.065.734.101.184,,3210499354194.0,,5065734101184.0,
