row_label_raw,row_label_full,Chỉ tiêu,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Phát sinh trong năm > Tăng,Phát sinh trong năm > Giảm,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Phát sinh trong năm > Tăng,numeric__Phát sinh trong năm > Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ
,,,VND,VND,VND,VND,VND,VND,,,,,,
Vay ngắn hạn các công ty con,Vay ngắn hạn các công ty con,Vay ngắn hạn các công ty con,1.263.750.000.000,1.263.750.000.000,8.869.000.000.000,7.364.750.000.000,2.768.000.000.000,2.768.000.000.000,1263750000000.0,1263750000000.0,8869000000000.0,7364750000000.0,2768000000000.0,2768000000000.0
- Công ty TNHH Thường mại FPT,- Công ty TNHH Thường mại FPT,- Công ty TNHH Thường mại FPT,330.000.000.000,330.000.000.000,4.180.000.000.000,3.330.000.000.000,1.180.000.000.000,1.180.000.000.000,330000000000.0,330000000000.0,4180000000000.0,3330000000000.0,1180000000000.0,1180000000000.0
- Công ty Cố phân Bán lẻ Kỹ thuật số FPT,- Công ty Cố phân Bán lẻ Kỹ thuật số FPT,- Công ty Cố phân Bán lẻ Kỹ thuật số FPT,703.000.000.000,703.000.000.000,3.650.000.000.000,3.058.000.000.000,1.295.000.000.000,1.295.000.000.000,703000000000.0,703000000000.0,3650000000000.0,3058000000000.0,1295000000000.0,1295000000000.0
- Công ty TNHH Phát triển Khu Công nghệ cao Hòa Lạc FPT,- Công ty TNHH Phát triển Khu Công nghệ cao Hòa Lạc FPT,- Công ty TNHH Phát triển Khu Công nghệ cao Hòa Lạc FPT,137.750.000.000,137.750.000.000,15.000.000.000,152.750.000.000,-,-,137750000000.0,137750000000.0,15000000000.0,152750000000.0,,
- Công ty TNHH Dịch vụ Tín học FPT,- Công ty TNHH Dịch vụ Tín học FPT,- Công ty TNHH Dịch vụ Tín học FPT,9.000.000.000,9.000.000.000,-,9.000.000.000,-,-,9000000000.0,9000000000.0,,9000000000.0,,
- Công ty TNHH Hệ thống Thông tin FPT,- Công ty TNHH Hệ thống Thông tin FPT,- Công ty TNHH Hệ thống Thông tin FPT,-,-,850.000.000.000,650.000.000.000,200.000.000.000,200.000.000.000,,,850000000000.0,650000000000.0,200000000000.0,200000000000.0
- Công ty TNHH Giáo dục FPT,- Công ty TNHH Giáo dục FPT,- Công ty TNHH Giáo dục FPT,84.000.000.000,84.000.000.000,174.000.000.000,165.000.000.000,93.000.000.000,93.000.000.000,84000000000.0,84000000000.0,174000000000.0,165000000000.0,93000000000.0,93000000000.0
Cộng,Cộng,Cộng,1.263.750.000.000,1.263.750.000.000,8.869.000.000.000,7.364.750.000.000,2.768.000.000.000,2.768.000.000.000,1263750000000.0,1263750000000.0,8869000000000.0,7364750000000.0,2768000000000.0,2768000000000.0
