row_label_raw,row_label_full,NGUỒN VỐN,NGUỒN VỐN_1,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN_1,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
C.,C.,C.,NỘ PHẢI TRẢ,300,,3.346.215.624.789,1.600.443.743.069,,300.0,,3346215624789.0,1600443743069.0
I.,I.,I.,Nợ ngắn hạn,310,,3.346.215.624.789,1.598.971.131.814,,310.0,,3346215624789.0,1598971131814.0
I.,I.,I.,1. Phải trả người bán ngắn hạn,311,15,85.026.607.172,18.580.306.823,,311.0,15.0,85026607172.0,18580306823.0
I.,I.,I.,2. Người mua trả tiền trước ngắn hạn,312,,1.782.352.555,373.822.807,,312.0,,1782352555.0,373822807.0
I.,I.,I.,3. Thuế và các khoản phải nộp Nhà nước,313,16,14.609.040.053,3.682.457.186,,313.0,16.0,14609040053.0,3682457186.0
I.,I.,I.,4. Chỉ phí phải trả ngắn hạn,315,17,33.031.862.218,23.941.489.234,,315.0,17.0,33031862218.0,23941489234.0
I.,I.,I.,5. Phải trả ngắn hạn khác,319,18,437.391.648.956,262.567.211.024,,319.0,18.0,437391648956.0,262567211024.0
I.,I.,I.,6. Vay ngắn hạn,320,19,2.768.000.000.000,1.263.750.000.000,,320.0,19.0,2768000000000.0,1263750000000.0
I.,I.,I.,"7. Quỹ khen thưởng, phúc lợi",322,,6.374.113.835,26.075.844.740,,322.0,,6374113835.0,26075844740.0
II.,II.,II.,Nợ dài hạn,330,,-,1.472.611.255,,330.0,,,1472611255.0
II.,II.,II.,1. Phải trả dài hạn khác,337,,-,1.472.611.255,,337.0,,,1472611255.0
D.,D.,D.,VỐN CHỦ SỐ HỮU,400,,7.247.567.812.470,6.950.120.881.696,,400.0,,7247567812470.0,6950120881696.0
I.,I.,I.,Vốn chủ sở hữu,410,20,7.247.567.812.470,6.950.120.881.696,,410.0,20.0,7247567812470.0,6950120881696.0
I.,I.,I.,1. Vốn góp của chủ sở hữu,411,,4.594.266.840.000,3.975.316.400.000,,411.0,,4594266840000.0,3975316400000.0
I.,I.,I.,- Cố phiếu phố thống có quyền biểu quyết,411a,,4.594.266.840.000,3.975.316.400.000,,,,4594266840000.0,3975316400000.0
I.,I.,I.,2. Thắng dư vốn cổ phần,412,,49.941.441.360,49.941.441.360,,412.0,,49941441360.0,49941441360.0
I.,I.,I.,3. Cố phiếu quỹ,415,,(823.760.000),(823.760.000),,415.0,,-823760000.0,-823760000.0
I.,I.,I.,4. Quỹ đầu tư phát triển,418,,103.009.261,103.009.261,,418.0,,103009261.0,103009261.0
I.,I.,I.,5. Quỹ khác thuộc vốn chủ sở hữu,420,,87.203.093.024,87.203.093.024,,420.0,,87203093024.0,87203093024.0
I.,I.,I.,6. Lợi nhuận sau thuế chưa phân phối,421,,2.516.877.188.825,2.838.380.698.051,,421.0,,2516877188825.0,2838380698051.0
I.,I.,I.,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,421a,,1.376.943.766.521,1.459.824.593.968,,,,1376943766521.0,1459824593968.0
I.,I.,I.,- Lợi nhuận sau thuế chưa phân phối năm nay,421b,,1.139.933.422.304,1.378.556.104.083,,,,1139933422304.0,1378556104083.0
