row_label_raw,row_label_full,b3) Tinh hình hoạt động của các Công ty con trong năm:,b3) Tinh hình hoạt động của các Công ty con trong năm:_1,b3) Tinh hình hoạt động của các Công ty con trong năm:_2,numeric__b3) Tinh hình hoạt động của các Công ty con trong năm:_1,numeric__b3) Tinh hình hoạt động của các Công ty con trong năm:_2
Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,,
Công ty TNHH Thượng mại FPT,Công ty TNHH Thượng mại FPT,Công ty TNHH Thượng mại FPT,Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,,
Công ty TNHH Truyền thông và giải trí FPT,Công ty TNHH Truyền thông và giải trí FPT,Công ty TNHH Truyền thông và giải trí FPT,Tạm dùng hoạt động,Tạm dùng hoạt động,,
Công ty TNHH Đầu tư FPT,Công ty TNHH Đầu tư FPT,Công ty TNHH Đầu tư FPT,Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,,
Công ty TNHH Giáo dục FPT,Công ty TNHH Giáo dục FPT,Công ty TNHH Giáo dục FPT,Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,,
Công ty TNHH Phăn mềm FPT,Công ty TNHH Phăn mềm FPT,Công ty TNHH Phăn mềm FPT,Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,,
Công ty Cổ phần Viễn thông FPT,Công ty Cổ phần Viễn thông FPT,Công ty Cổ phần Viễn thông FPT,Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,,
Công ty Cổ phần Dịch vụ trực tuyến FPT,Công ty Cổ phần Dịch vụ trực tuyến FPT,Công ty Cổ phần Dịch vụ trực tuyến FPT,Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,,
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Hoạt động kinh doanh có lãi,Hoạt động kinh doanh có lãi,,
