row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,1.323.793.532,1.334.388.871,1323793532.0,1334388871.0
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,274.782.900,170.709.811,274782900.0,170709811.0
Bảo hiểm y tế,Bảo hiểm y tế,Bảo hiểm y tế,67.163.524,48.978.256,67163524.0,48978256.0
Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,16.414.792,8.418.778,16414792.0,8418778.0
"Nhận ký quỹ, ký cược ngăn hạn","Nhận ký quỹ, ký cược ngăn hạn","Nhận ký quỹ, ký cược ngăn hạn",653.000.000,523.000.000,653000000.0,523000000.0
Phải trả tiễn cổ tức,Phải trả tiễn cổ tức,Phải trả tiễn cổ tức,5.569.891.498,4.901.045.648,5569891498.0,4901045648.0
Phải trả qua tài khoản tập trung,Phải trả qua tài khoản tập trung,Phải trả qua tài khoản tập trung,389.613.526.735,216.546.277.392,389613526735.0,216546277392.0
- Công ty TNHH Hệ thống Thông tin FPT,- Công ty TNHH Hệ thống Thông tin FPT,- Công ty TNHH Hệ thống Thông tin FPT,305.978.042.174,119.102.619.872,305978042174.0,119102619872.0
- Công ty TNHH Giáo dục FPT,- Công ty TNHH Giáo dục FPT,- Công ty TNHH Giáo dục FPT,53.160.707.896,60.929.988.081,53160707896.0,60929988081.0
- Công ty TNHH Thương mại FPT,- Công ty TNHH Thương mại FPT,- Công ty TNHH Thương mại FPT,1.297.279.988,25.094.300.974,1297279988.0,25094300974.0
- Công ty TNHH Phần mềm FPT,- Công ty TNHH Phần mềm FPT,- Công ty TNHH Phần mềm FPT,16.714.610.900,10.021.638.504,16714610900.0,10021638504.0
- Công ty Cổ phần Viễn thông FPT,- Công ty Cổ phần Viễn thông FPT,- Công ty Cổ phần Viễn thông FPT,7.546.394.887,1.328.334.605,7546394887.0,1328334605.0
- Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,- Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,- Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,2.726.083.095,69.395.356,2726083095.0,69395356.0
- Công ty TNHH Đầu tư FPT,- Công ty TNHH Đầu tư FPT,- Công ty TNHH Đầu tư FPT,2.190.407.795,-,2190407795.0,
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",39.873.075.975,39.034.392.268,39873075975.0,39034392268.0
- Công ty TNHH Truyền thông và giải trí FPT,- Công ty TNHH Truyền thông và giải trí FPT,- Công ty TNHH Truyền thông và giải trí FPT,33.904.130.386,33.971.122.482,33904130386.0,33971122482.0
- Khác,- Khác,- Khác,5.968.945.589,5.063.269.786,5968945589.0,5063269786.0
,,,437.391.648.956,262.567.211.024,437391648956.0,262567211024.0
