row_label_raw,row_label_full,Số đầu năm > Trích lập trong năm > Hoàn nhập trong năm > Số cuối năm,Năm nay > 7.335.037.650 > - > (1.057.000) > 7.333.980.650,Đơn vị tính: VND > Năm trước > 7.264.482.900 > 121.555.000 > (51.000.250) > 7.335.037.650,numeric__Năm nay > 7.335.037.650 > - > (1.057.000) > 7.333.980.650,numeric__Đơn vị tính: VND > Năm trước > 7.264.482.900 > 121.555.000 > (51.000.250) > 7.335.037.650
Trong đó:Dự phòng phải thu khách hàng ngắn hạn khóđời,Trong đó:Dự phòng phải thu khách hàng ngắn hạn khóđời,Trong đó:Dự phòng phải thu khách hàng ngắn hạn khóđời,6.833.980.650,6.835.037.650,6833980650.0,6835037650.0
Dự phòng phải thu về cho vay khóđời,Dự phòng phải thu về cho vay khóđời,Dự phòng phải thu về cho vay khóđời,500.000.000,500.000.000,500000000.0,500000000.0
