row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
Giá vốn đất và cơ sở hạ tầng cho thuê,Giá vốn đất và cơ sở hạ tầng cho thuê,Giá vốn đất và cơ sở hạ tầng cho thuê,12.621.099.199,22.963.206.800,12621099199.0,22963206800.0
Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,78.229.906.429,-,78229906429.0,
"Giá vốn kho, nhà xưởng và văn phòng cho thuê","Giá vốn kho, nhà xưởng và văn phòng cho thuê","Giá vốn kho, nhà xưởng và văn phòng cho thuê",7.025.316.822,-,7025316822.0,
Giá vốn bán khu 6.3 ha,Giá vốn bán khu 6.3 ha,Giá vốn bán khu 6.3 ha,-,23.945.143.067,,23945143067.0
Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,33.645.950.114,26.431.294.661,33645950114.0,26431294661.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,131.522.272.564,73.339.644.528,131522272564.0,73339644528.0
