row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Số phát sinh trong năm > Tăng,Số phát sinh trong năm > Giảm,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Số phát sinh trong năm > Tăng,numeric__Số phát sinh trong năm > Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,,,
Vay dài hạn đến hạn trả,Vay ngắn hạn > Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,599.609.888.742,599.609.888.742,810.000.000.000,(599.609.888.742),810.000.000.000,810.000.000.000,599609888742.0,599609888742.0,810000000000.0,-599609888742.0,810000000000.0,810000000000.0
Vay các bên liên quan (Thuyết minh số 27),Vay ngắn hạn > Vay các bên liên quan (Thuyết minh số 27),Vay các bên liên quan (Thuyết minh số 27),221.456.330.000,221.456.330.000,31.048.956.715,(109.125.500.000),143.379.786.715,143.379.786.715,221456330000.0,221456330000.0,31048956715.0,-109125500000.0,143379786715.0,143379786715.0
TỔNG CỘNG,Vay ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,821.066.218.742,821.066.218.742,841.048.956.715,(708.735.388.742),953.379.786.715,953.379.786.715,821066218742.0,821066218742.0,841048956715.0,-708735388742.0,953379786715.0,953379786715.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,
Vay các bên liên quan (Thuyết minh số 27),Vay dài hạn > Vay các bên liên quan (Thuyết minh số 27),Vay các bên liên quan (Thuyết minh số 27),206.070.276.339,206.070.276.339,-,(206.070.276.339),-,-,206070276339.0,206070276339.0,,-206070276339.0,,
Vay ngân hàng (Thuyết minh số 19.1),Vay dài hạn > Vay ngân hàng (Thuyết minh số 19.1),Vay ngân hàng (Thuyết minh số 19.1),40.126.337.400,40.126.337.400,139.933.118.250,(14.953.160.718),165.106.294.932,165.106.294.932,40126337400.0,40126337400.0,139933118250.0,-14953160718.0,165106294932.0,165106294932.0
Trái phiếu phát hành (Thuyết minh số 19.2),Vay dài hạn > Trái phiếu phát hành (Thuyết minh số 19.2),Trái phiếu phát hành (Thuyết minh số 19.2),300.000.000.000,300.000.000.000,910.390.484.842,(200.000.000.000),1.010.390.484.842,1.010.390.484.842,300000000000.0,300000000000.0,910390484842.0,-200000000000.0,1010390484842.0,1010390484842.0
TỔNG CỘNG,Vay dài hạn > TỔNG CỘNG,TỔNG CỘNG,546.196.613.739,546.196.613.739,1.050.323.603.092,(421.023.437.057),1.175.496.779.774,1.175.496.779.774,546196613739.0,546196613739.0,1050323603092.0,-421023437057.0,1175496779774.0,1175496779774.0
