row_label_raw,row_label_full,col_0,Bàng cân đối kế toán riêng,Bàng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bàng cân đối kế toán riêng,numeric__Bàng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,,,,,,,,
Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế theo thời gian đối với Khu công nghiệp Quế Võ mờ rộng,Thuế thu nhập hoãn lại phải trả > Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế theo thời gian đối với Khu công nghiệp Quế Võ mờ rộng,Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế theo thời gian đối với Khu công nghiệp Quế Võ mờ rộng,38.130.471.318,38.338.531.570,208.060.252,208.060.252,38130471318.0,38338531570.0,208060252.0,208060252.0
,,,38.130.471.318,38.338.531.570,,,38130471318.0,38338531570.0,,
Thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh riêng,Thuế thu nhập hoãn lại phải trả > Thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh riêng,,,208.060.252,208.060.252,,,208060252.0,208060252.0
