row_label_raw,row_label_full,Mã số,CHỈ TIẾU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIẾU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,III. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
33,33,33,Tiền thu từ đi vay,,1.686.033.118.250,225.070.679.100,,,1686033118250.0,225070679100.0
34,34,34,Tiền trả nợ gốc vay,,(925.737.905.486),(673.885.504.334),,,-925737905486.0,-673885504334.0
40,40,40,Lưu chuyển tiền thuần từ/(sử dụng) vào hoạt động tài chính,,760.295.212.764,(448.814.825.234),,,760295212764.0,-448814825234.0
50,50,50,Lưu chuyển tiền thuần trong năm,,165.193.659.843,(8.034.388.014),,,165193659843.0,-8034388014.0
60,60,60,Tiền và các khoản tương đương tiền đầu năm,,34.304.041.296,42.339.925.481,,,34304041296.0,42339925481.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,-,(1.496.171),,,,-1496171.0
70,70,70,Tiền và các khoản tương đương tiền cuối năm,4,199.497.701.139,34.304.041.296,,4.0,199497701139.0,34304041296.0
