row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,21.1,429.727.330.058,353.321.179.166,,211.0,429727330058.0,353321179166.0
02,02,02,2. Các khoản giảm trừ doanh thu,21.1,-,-,,211.0,,
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,21.1,429.727.330.058,353.321.179.166,,211.0,429727330058.0,353321179166.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,22,(131.522.272.564),(73.339.644.528),,22.0,-131522272564.0,-73339644528.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,298.205.057.494,279.981.534.638,,,298205057494.0,279981534638.0
21,21,21,6. Doanh thu hoạt động tài chính,21.2,611.093.544.426,211.441.191.878,,212.0,611093544426.0,211441191878.0
22,22,22,7. Chi phí tài chính,23,(100.248.789.650),(5.437.299.410),,23.0,-100248789650.0,-5437299410.0
23,23,23,Trong đó: Chi phí lãi vay,,(126.307.447.149),(99.309.867.914),,,-126307447149.0,-99309867914.0
25,25,25,8. Chi phí bán hàng,24,(9.658.537.621),(13.815.527.773),,24.0,-9658537621.0,-13815527773.0
26,26,26,9. Chi phí quản lý doanh nghiệp,24,(83.271.267.892),(52.964.873.856),,24.0,-83271267892.0,-52964873856.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,716.120.006.757,419.205.025.477,,,716120006757.0,419205025477.0
31,31,31,11. Thu nhập khác,,630.266.600,4.491.350.982,,,630266600.0,4491350982.0
32,32,32,12. Chi phí khác,,(2.993.758.900),(214.080.956),,,-2993758900.0,-214080956.0
40,40,40,13. (Lỗ)/lợi nhuận khác,,(2.363.492.300),4.277.270.026,,,-2363492300.0,4277270026.0
50,50,50,14. Tổng lợi nhuận kế toán trước thuế,,713.756.514.457,423.482.295.503,,,713756514457.0,423482295503.0
51,51,51,15. Chi phí thuế TNDN hiện hành,26.1,(145.785.157.886),(90.057.278.380),,261.0,-145785157886.0,-90057278380.0
52,52,52,16. Thu nhập thuế TNDN hoãn lại,26.3,208.060.252,208.060.252,,263.0,208060252.0,208060252.0
60,60,60,17. Lợi nhuận sau thuế TNDN,,568.179.416.823,333.633.077.375,,,568179416823.0,333633077375.0
