row_label_raw,row_label_full,Bên liên quan,Tính chất giao dịch,2016VND,2015VND,numeric__Tính chất giao dịch,numeric__2016VND,numeric__2015VND
Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,,,
Công ty Cổ phần Tầm,Công ty con sở hữu trực tiếp > Công ty Cổ phần Tầm,Công ty Cổ phần Tầm,Khoản cho vay đã cấp,2.570.000.000.000,3.195.626.883,,2570000000000.0,3195626883.0
nhìn Masan,Công ty con sở hữu trực tiếp > nhìn Masan,nhìn Masan,Khoản cho vay đã thu,2.221.554.085.011,-,,2221554085011.0,
,,,Thu nhập lãi cho vay,588.799.111.953,546.907.364.764,,588799111953.0,546907364764.0
Công ty Cổ phần Masan Nutri-Science (trước đây là Công ty TNHH Masan Nutri-Science),Công ty con sở hữu trực tiếp > Công ty Cổ phần Masan Nutri-Science (trước đây là Công ty TNHH Masan Nutri-Science),Công ty Cổ phần Masan Nutri-Science (trước đây là Công ty TNHH Masan Nutri-Science),Cổ tức,1.207.540.953.000,-,,1207540953000.0,
