row_label_raw,row_label_full,Bên liên quan,Tính chất giao dịch,2016 VND,2015 VND,numeric__Tính chất giao dịch,numeric__2016 VND,numeric__2015 VND
Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,,,
Công ty Cổ phần Tài nguyên Masan,Công ty con sở hữu gián tiếp > Công ty Cổ phần Tài nguyên Masan,Công ty Cổ phần Tài nguyên Masan,Cấn trừ nợThu nhập lãi cho vayKhoản vay đã nhận,85.000.000.000--,52.914.399.041786.000.000.000210.000.000.000,,,5.2914399041786e+34
Công ty TNHH Khai Thác Chế Biến Khoáng Sản Núi Pháo,Công ty con sở hữu gián tiếp > Công ty TNHH Khai Thác Chế Biến Khoáng Sản Núi Pháo,Công ty TNHH Khai Thác Chế Biến Khoáng Sản Núi Pháo,Cấn trừ nợKhoản cho vay đã cấp,324.000.000.000--,490.000.000.00011.321.749.346,,,4.900000000001132e+22
Công ty TNHH Masan Brewery,Công ty con sở hữu gián tiếp > Công ty TNHH Masan Brewery,Công ty TNHH Masan Brewery,Khoản cho vay đã thuThu nhập lãi cho vay,--,79.568.706.8841.346.037.292,,,7.956870688413461e+20
Công ty TNHH Shika,Công ty con sở hữu gián tiếp > Công ty TNHH Shika,Công ty TNHH Shika,Khoản cho vay đã cấpKhoản cho vay đã thuThu nhập lãi cho vay,588.500.000.0001.402.000.000.00019.369.561.230,1.050.500.000.000237.000.000.0004.652.712.329,,5.885000000001402e+35,1.050500000000237e+34
Công ty TNHH Kenji,Công ty con sở hữu gián tiếp > Công ty TNHH Kenji,Công ty TNHH Kenji,Khoản vay đã nhậnKhoản vay đã trảChi phí lãi vay,----,629.000.000.000629.000.000.00028.951.671.235,,,6.29000000000629e+34
Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế,Công ty con sở hữu gián tiếp > Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế,Khoản vay đã nhậnKhoản vay đã trảChi phí lãi vay,4.396.000.000.0004.000.000.000.00012.140.219.178,--------,,4.3960000000004e+36,
Ban quản lý chủ chốt,Công ty con sở hữu gián tiếp > Ban quản lý chủ chốt,Ban quản lý chủ chốt,Thù lao cho Ban quản lý chủ chốt (*),7.560.430.163,5.260.027.738,,7560430163.0,5260027738.0
