row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,,
Số dư đầu năm,Vốn đầu tư đã góp của chủ sở hữu > Số dư đầu năm,Số dư đầu năm,2.530.490.680.000,1.172.635.700.000,2530490680000.0,1172635700000.0
Phát hành mới,Vốn đầu tư đã góp của chủ sở hữu > Phát hành mới,Phát hành mới,-,1.172.055.700.000,,1172055700000.0
Cổ tức bằng cổ phiếu cho năm 2016,Vốn đầu tư đã góp của chủ sở hữu > Cổ tức bằng cổ phiếu cho năm 2016,Cổ tức bằng cổ phiếu cho năm 2016,328.622.910.000,-,328622910000.0,
Tạm ứng cổ tức bằng cổ phiếu cho năm 2017,Vốn đầu tư đã góp của chủ sở hữu > Tạm ứng cổ tức bằng cổ phiếu cho năm 2017,Tạm ứng cổ tức bằng cổ phiếu cho năm 2017,142.813.270.000,-,142813270000.0,
Cổ tức bằng cổ phiếu cho năm 2015,Vốn đầu tư đã góp của chủ sở hữu > Cổ tức bằng cổ phiếu cho năm 2015,Cổ tức bằng cổ phiếu cho năm 2015,-,175.799.280.000,,175799280000.0
Phát hành cổ phiếu theo,Phát hành cổ phiếu theo,Phát hành cổ phiếu theo,,,,
Chương trình Lựa chọn cho người lao động,Phát hành cổ phiếu theo > Chương trình Lựa chọn cho người lao động,Chương trình Lựa chọn cho người lao động,30.000.000.000,10.000.000.000,30000000000.0,10000000000.0
Số dư cuối năm,Phát hành cổ phiếu theo > Số dư cuối năm,Số dư cuối năm,3.031.926.860.000,2.530.490.680.000,3031926860000.0,2530490680000.0
Cổ tức đã công bố và đã trả trong năm,Cổ tức đã công bố và đã trả trong năm,Cổ tức đã công bố và đã trả trong năm,Cổ tức đã công bố và đã trả trong năm,Cổ tức đã công bố và đã trả trong năm,,
Cổ tức trên cổ phiếu phổ thông,Cổ tức trên cổ phiếu phổ thông,Cổ tức trên cổ phiếu phổ thông,Cổ tức trên cổ phiếu phổ thông,Cổ tức trên cổ phiếu phổ thông,,
Cổ tức bằng cổ phiếu đã công bố,Cổ tức trên cổ phiếu phổ thông > Cổ tức bằng cổ phiếu đã công bố,Cổ tức bằng cổ phiếu đã công bố,471.436.180.000,175.799.280.000,471436180000.0,175799280000.0
Cổ tức bằng tiền đã công bố,Cổ tức trên cổ phiếu phổ thông > Cổ tức bằng tiền đã công bố,Cổ tức bằng tiền đã công bố,126.399.506.000,-,126399506000.0,
Cổ tức đã trả cho chủ sở hữu,Cổ tức trên cổ phiếu phổ thông > Cổ tức đã trả cho chủ sở hữu,Cổ tức đã trả cho chủ sở hữu,126.265.182.175,-,126265182175.0,
Cổ tức đã trả cho cổ đông không kiểm soát,Cổ tức trên cổ phiếu phổ thông > Cổ tức đã trả cho cổ đông không kiểm soát,Cổ tức đã trả cho cổ đông không kiểm soát,173.352.910.641,47.038.147.275,173352910641.0,47038147275.0
