row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí hoa hồng môi giới,Ngắn hạn > Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,28.247.411.188,16.334.724.592,28247411188.0,16334724592.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",4.091.930.319,2.028.396.065,4091930319.0,2028396065.0
Chi phí thuê văn phòng,Ngắn hạn > Chi phí thuê văn phòng,Chi phí thuê văn phòng,278.124.482,687.061.509,278124482.0,687061509.0
Khác,Ngắn hạn > Khác,Khác,1.811.512.646,1.249.508.374,1811512646.0,1249508374.0
,,,34.428.978.635,20.299.690.540,34428978635.0,20299690540.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
"Chi phí hoa hồng môi giới, nhà mẫu","Dài hạn > Chi phí hoa hồng môi giới, nhà mẫu","Chi phí hoa hồng môi giới, nhà mẫu",121.261.564.888,50.592.355.731,121261564888.0,50592355731.0
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",17.952.280.231,10.639.007.176,17952280231.0,10639007176.0
Chi phí sửa chữa văn phòng,Dài hạn > Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,2.967.387.615,2.852.673.093,2967387615.0,2852673093.0
Khác,Dài hạn > Khác,Khác,1.005.135.645,2.087.256.884,1005135645.0,2087256884.0
,,,143.186.368.379,66.171.292.884,143186368379.0,66171292884.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,177.615.347.014,86.470.983.424,177615347014.0,86470983424.0
