row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Thu hộ tiền cho chủ đầu tư dự án,Ngắn hạn > Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,614.431.918.057,230.021.808.685,614431918057.0,230021808685.0
Phải trả các khoản đầu tư,Ngắn hạn > Phải trả các khoản đầu tư,Phải trả các khoản đầu tư,56.525.106.105,50.405.519.577,56525106105.0,50405519577.0
- Công ty Cổ phần Đầu tư Hạ tầng và Đô thị Dầu khí,Ngắn hạn > - Công ty Cổ phần Đầu tư Hạ tầng và Đô thị Dầu khí,- Công ty Cổ phần Đầu tư Hạ tầng và Đô thị Dầu khí,46.726.595.200,-,46726595200.0,
- Khác,Ngắn hạn > - Khác,- Khác,9.798.510.905,50.405.519.577,9798510905.0,50405519577.0
Đặt cọc khách hàng cá nhân mua căn hộ,Ngắn hạn > Đặt cọc khách hàng cá nhân mua căn hộ,Đặt cọc khách hàng cá nhân mua căn hộ,4.410.687.336,5.290.687.336,4410687336.0,5290687336.0
Thu hộ phí bảo trì các dự án,Ngắn hạn > Thu hộ phí bảo trì các dự án,Thu hộ phí bảo trì các dự án,40.583.131.172,38.137.035.875,40583131172.0,38137035875.0
"Nhận ký quỹ, ký cược ngắn hạn","Ngắn hạn > Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",14.190.688.950,4.456.732.472,14190688950.0,4456732472.0
Cổ tức phải trả,Ngắn hạn > Cổ tức phải trả,Cổ tức phải trả,1.188.155.009,2.080.991.825,1188155009.0,2080991825.0
Nhận góp vốn từ HĐHTKD,Ngắn hạn > Nhận góp vốn từ HĐHTKD,Nhận góp vốn từ HĐHTKD,-,2.000.000.000,,2000000000.0
Khác,Ngắn hạn > Khác,Khác,21.755.387.176,10.336.046.962,21755387176.0,10336046962.0
,,,753.085.073.805,342.728.822.732,753085073805.0,342728822732.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả bên khác,Trong đó: > Phải trả bên khác,Phải trả bên khác,750.758.083.125,337.145.886.732,750758083125.0,337145886732.0
Phải trả bên liên quan (Thuyết minh số 35),Trong đó: > Phải trả bên liên quan (Thuyết minh số 35),Phải trả bên liên quan (Thuyết minh số 35),2.326.990.680,5.582.936.000,2326990680.0,5582936000.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
"Nhận ký quỹ, ký cược dài hạn","Dài hạn > Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",8.701.662.484,2.044.973.458,8701662484.0,2044973458.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,761.786.736.289,344.773.796.190,761786736289.0,344773796190.0
