row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Số cuối năm,Số đầu năm,,
Đến 1 năm,Đến 1 năm,Đến 1 năm,2.743.734.865,2.203.953.946,2743734865.0,2203953946.0
Trên 1 đến 5 năm,Trên 1 đến 5 năm,Trên 1 đến 5 năm,11.108.499.611,8.348.722.004,11108499611.0,8348722004.0
Trên 5 năm,Trên 5 năm,Trên 5 năm,84.754.000.863,59.288.377.805,84754000863.0,59288377805.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,98.606.235.339,69.841.053.755,98606235339.0,69841053755.0
