row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,29.231.916.495,45.458.536.128,29231916495.0,45458536128.0
- Thu nhập từ phạt vi phạm hợp đồng,- Thu nhập từ phạt vi phạm hợp đồng,- Thu nhập từ phạt vi phạm hợp đồng,25.755.981.138,24.853.748.665,25755981138.0,24853748665.0
- Lãi từ thanh lý tài sản cố định,- Lãi từ thanh lý tài sản cố định,- Lãi từ thanh lý tài sản cố định,952.234.393,-,952234393.0,
- Lãi từ giao dịch mua giá rê,- Lãi từ giao dịch mua giá rê,- Lãi từ giao dịch mua giá rê,-,7.946.154.855,,7946154855.0
- Khác,- Khác,- Khác,2.523.700.964,12.658.632.608,2523700964.0,12658632608.0
Chỉ phí khác,Chỉ phí khác,Chỉ phí khác,11.611.208.906,11.305.515.375,11611208906.0,11305515375.0
- Chi phí phạt thanh lý hợp đồng,- Chi phí phạt thanh lý hợp đồng,- Chi phí phạt thanh lý hợp đồng,4.190.471.689,-,4190471689.0,
- Chi phí phạt,- Chi phí phạt,- Chi phí phạt,2.301.281.856,3.895.784.905,2301281856.0,3895784905.0
- Giá trị còn lại của tài sản được thanh lý,- Giá trị còn lại của tài sản được thanh lý,- Giá trị còn lại của tài sản được thanh lý,-,921.363.906,,921363906.0
- Khác,- Khác,- Khác,5.119.455.361,6.488.366.564,5119455361.0,6488366564.0
LỢI NHUẬN KHÁC,LỢI NHUẬN KHÁC,LỢI NHUẬN KHÁC,17.620.707.589,34.153.020.753,17620707589.0,34153020753.0
