row_label_raw,row_label_full,Các chênh lệch tạm thời,Các chênh lệch tạm thời_1,numeric__Các chênh lệch tạm thời_1
Lỗ chuyển sang các năm sau của các công ty con và chi nhánh,Lỗ chuyển sang các năm sau của các công ty con và chi nhánh,Lỗ chuyển sang các năm sau của các công ty con và chi nhánh,17.747.316.714,17747316714.0
Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,1.979.066.323,1979066323.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,19.726.383.037,19726383037.0
