row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,1.335.320.095.636,821.238.141.703,1335320095636.0,821238141703.0
Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,267.064.019.127,164.247.628.341,267064019127.0,164247628341.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,3.469.557.910,3.306.571.303,3469557910.0,3306571303.0
Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,Các khoản điều chỉnh: > Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,3.223.895.245,949.370.383,3223895245.0,949370383.0
Phân bổ lợi thế thương mại,Các khoản điều chỉnh: > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,1.462.733.793,593.852.516,1462733793.0,593852516.0
Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Các khoản điều chỉnh: > Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Điều chỉnh thuế TNDN trích thiếu trong những năm trước,451.257.035,458.765.527,451257035.0,458765527.0
Thay đổi dự phòng phải thu khó đòi,Các khoản điều chỉnh: > Thay đổi dự phòng phải thu khó đòi,Thay đổi dự phòng phải thu khó đòi,46.811.979,(644.998.715),46811979.0,-644998715.0
Lãi từ thanh lý khoản đầu tư,Các khoản điều chỉnh: > Lãi từ thanh lý khoản đầu tư,Lãi từ thanh lý khoản đầu tư,32.111.581,3.941.829.790,32111581.0,3941829790.0
Lãi từ giao dịch mua giá rẻ,Các khoản điều chỉnh: > Lãi từ giao dịch mua giá rẻ,Lãi từ giao dịch mua giá rẻ,-,(1.589.230.971),,-1589230971.0
Lỗ năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(248.261.852),(40.423.631),-248261852.0,-40423631.0
Lợi nhuận từ công ty liên kết,Các khoản điều chỉnh: > Lợi nhuận từ công ty liên kết,Lợi nhuận từ công ty liên kết,(25.602.281.537),(14.408.534.008),-25602281537.0,-14408534008.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,249.899.843.281,156.814.830.535,249899843281.0,156814830535.0
