row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:,,1.335.320.095.636,821.238.141.703,,,1335320095636.0,821238141703.0
02,02,02,Khấu hao tài sản cố định hữu hình và bất động sản đầu tư và hao mòn tài sản cố định vô hình (bao gồm phân bổ lợi thế thương mại),"14, 15, 16, 20",15.340.615.103,8.208.681.153,,,15340615103.0,8208681153.0
03,03,03,Các khoản dự phòng,,17.306.665.819,1.287.585.473,,,17306665819.0,1287585473.0
05,05,05,Lãi từ hoạt động đầu tư,,(188.710.596.526),(182.228.550.585),,,-188710596526.0,-182228550585.0
06,06,06,Chi phí lãi vay,31,62.213.929.011,31.960.525.659,,31.0,62213929011.0,31960525659.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,1.241.470.709.043,680.466.383.403,,,1241470709043.0,680466383403.0
09,09,09,Tăng các khoản phải thu,,(1.476.378.127.481),(870.559.940.320),,,-1476378127481.0,-870559940320.0
10,10,10,(Tăng) giảm hàng tồn kho,,(1.967.825.440.684),72.942.494.067,,,-1967825440684.0,72942494067.0
11,11,11,"Tăng (giảm) các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",,1.592.151.205.715,(159.025.475.023),,,1592151205715.0,-159025475023.0
12,12,12,Tăng chi phí trả trước,,(90.583.731.491),(14.861.846.137),,,-90583731491.0,-14861846137.0
14,14,14,Tiền lãi vay đã trả,,(141.197.321.044),(41.291.589.385),,,-141197321044.0,-41291589385.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,23,(165.199.785.232),(86.275.259.950),,23.0,-165199785232.0,-86275259950.0
16,16,16,Tiền thu khác từ hoạt động kinh doanh,,-,2.596.048.872,,,,2596048872.0
17,17,17,Tiền chi khác cho hoạt động kinh doanh,,(46.547.317.542),(51.250.203.467),,,-46547317542.0,-51250203467.0
20,20,20,Lưu chuyển tiền thuần sử dụng vào hoạt động kinh doanh,,(1.054.109.808.716),(467.259.387.940),,,-1054109808716.0,-467259387940.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,Tiền chỉ để mua sắm tài sản cố định,,(92.930.450.053),(27.322.934.602),,,-92930450053.0,-27322934602.0
22,22,22,Tiền thu do thanh lý tài sản cố định,,1.234.456.170,1.446.893.543,,,1234456170.0,1446893543.0
23,23,23,Tiền chi cho vay,,(398.323.309.085),-,,,-398323309085.0,
24,24,24,Tiền thu hồi cho vay,,18.238.874.721,2.000.000.000,,,18238874721.0,2000000000.0
25,25,25,Tiền chỉ đầu tư góp vốn vào đơn vị khác (trừ đi tiền thu về),,(652.809.689.371),(303.170.633.522),,,-652809689371.0,-303170633522.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,-,261.133.430.748,,,,261133430748.0
27,27,27,Tiền thu lãi cho vay,,77.791.166.472,26.265.056.795,,,77791166472.0,26265056795.0
30,30,30,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(1.046.798.951.146),(39.648.187.038),,,-1046798951146.0,-39648187038.0
