row_label_raw,row_label_full,Đơn vị tính: VND
Tài sản đảm bảo,Tài sản đảm bảo,Tài sản đảm bảo
"Toàn bộ tài sản gắn liền với đất, các tài sản là động sản hình thành (bao gồm nhưng không giới hạn các máy móc, trang thiết bị, dụng cụ, ...), các chi phí đến bù, bồi thường, giải phóng mặt bằng, san nền, các chi phí khác đã thanh toán; toàn bộ các quyền, lợi ích gắn liên hoặc phát sinh từ Dự án (bao gồm nhưng không giới hạn quyền thu hưởng số tiền bảo hiểm, quyền đổi nợ, các quyền, lợi ích... của bên Thế Chấp) thuộc giai đoạn 2 của Dự án đầu tư xây dựng và kinh doanh phát triển hạ tầng kỹ thuật khu công nghiệp Nam Sơn – Hạp Lĩnh tỉnh Bắc Ninh của Bên Thế Chấp.","Toàn bộ tài sản gắn liền với đất, các tài sản là động sản hình thành (bao gồm nhưng không giới hạn các máy móc, trang thiết bị, dụng cụ, ...), các chi phí đến bù, bồi thường, giải phóng mặt bằng, san nền, các chi phí khác đã thanh toán; toàn bộ các quyền, lợi ích gắn liên hoặc phát sinh từ Dự án (bao gồm nhưng không giới hạn quyền thu hưởng số tiền bảo hiểm, quyền đổi nợ, các quyền, lợi ích... của bên Thế Chấp) thuộc giai đoạn 2 của Dự án đầu tư xây dựng và kinh doanh phát triển hạ tầng kỹ thuật khu công nghiệp Nam Sơn – Hạp Lĩnh tỉnh Bắc Ninh của Bên Thế Chấp.","Toàn bộ tài sản gắn liền với đất, các tài sản là động sản hình thành (bao gồm nhưng không giới hạn các máy móc, trang thiết bị, dụng cụ, ...), các chi phí đến bù, bồi thường, giải phóng mặt bằng, san nền, các chi phí khác đã thanh toán; toàn bộ các quyền, lợi ích gắn liên hoặc phát sinh từ Dự án (bao gồm nhưng không giới hạn quyền thu hưởng số tiền bảo hiểm, quyền đổi nợ, các quyền, lợi ích... của bên Thế Chấp) thuộc giai đoạn 2 của Dự án đầu tư xây dựng và kinh doanh phát triển hạ tầng kỹ thuật khu công nghiệp Nam Sơn – Hạp Lĩnh tỉnh Bắc Ninh của Bên Thế Chấp."
"Toàn bộ máy móc thiết bị, công cụ dụng cụ, động sản, phương tiện vận tải và máy móc thiết bị khác hình thành trong tương lai phục vụ cho Dự án Nhà máy xử lý nước sạch công suất 19.000m3 tại khu Nam Sơn Hạp Lĩnh và toàn bộ lợi tức, các khoản phải thu được từ việc kinh doanh... gắn liền với đất hoặc từ việc đầu tư kinh doanh, khai thác, quản phí, phát triển dự án Nhà máy xử lý nước sạch công suất 19.000 m3.","Toàn bộ máy móc thiết bị, công cụ dụng cụ, động sản, phương tiện vận tải và máy móc thiết bị khác hình thành trong tương lai phục vụ cho Dự án Nhà máy xử lý nước sạch công suất 19.000m3 tại khu Nam Sơn Hạp Lĩnh và toàn bộ lợi tức, các khoản phải thu được từ việc kinh doanh... gắn liền với đất hoặc từ việc đầu tư kinh doanh, khai thác, quản phí, phát triển dự án Nhà máy xử lý nước sạch công suất 19.000 m3.","Toàn bộ máy móc thiết bị, công cụ dụng cụ, động sản, phương tiện vận tải và máy móc thiết bị khác hình thành trong tương lai phục vụ cho Dự án Nhà máy xử lý nước sạch công suất 19.000m3 tại khu Nam Sơn Hạp Lĩnh và toàn bộ lợi tức, các khoản phải thu được từ việc kinh doanh... gắn liền với đất hoặc từ việc đầu tư kinh doanh, khai thác, quản phí, phát triển dự án Nhà máy xử lý nước sạch công suất 19.000 m3."
