row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,22.1,2.656.966.214.480,145.157.767.002,,221.0,2656966214480.0,145157767002.0
02,02,02,2. Các khoản giảm trừ doanh thu,22.1,-,-,,221.0,,
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,22.1,2.656.966.214.480,145.157.767.002,,221.0,2656966214480.0,145157767002.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,23,(862.595.863.456),(96.827.960.435),,23.0,-862595863456.0,-96827960435.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,1.794.370.351.024,48.329.806.567,,,1794370351024.0,48329806567.0
21,21,21,6. Doanh thu hoạt động tài chính,22.2,289.113.748.937,1.473.191.834.566,,222.0,289113748937.0,1473191834566.0
22,22,22,7. Chi phí tài chính Trong đó: Chi phí lãi vay,25,(606.003.887.052) (439.150.443.730),(749.799.961.364) (584.582.743.110),,25.0,,
23,23,23,7. Chi phí tài chính Trong đó: Chi phí lãi vay,25,(606.003.887.052) (439.150.443.730),(749.799.961.364) (584.582.743.110),,25.0,,
25,25,25,8. Chi phí bán hàng,24,(170.477.279.071),(6.480.194.840),,24.0,-170477279071.0,-6480194840.0
26,26,26,9. Chi phí quản lý doanh nghiệp,24,(192.527.037.331),(153.037.845.202),,24.0,-192527037331.0,-153037845202.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,1.114.475.896.507,612.203.639.727,,,1114475896507.0,612203639727.0
31,31,31,11. Thu nhập khác,,455.231.224,336.391.795,,,455231224.0,336391795.0
32,32,32,12. Chi phí khác,,(3.585.190.749),(111.358.109),,,-3585190749.0,-111358109.0
40,40,40,13. (Lỗ)/lợi nhuận khác,,(3.129.959.525),225.033.686,,,-3129959525.0,225033686.0
50,50,50,14. Tổng lợi nhuận kế toán trước thuế,,1.111.345.936.982,612.428.673.413,,,1111345936982.0,612428673413.0
51,51,51,15. Chi phí thuế TNDN hiện hành,27.1,(188.576.257.378),(2.514.484.956),,271.0,-188576257378.0,-2514484956.0
52,52,52,16. Thu nhập thuế TNDN hoãn lại,27.3,832.241.000,832.241.000,,273.0,832241000.0,832241000.0
60,60,60,17. Lợi nhuận sau thuế TNDN,,923.601.920.604,610.746.429.457,,,923601920604.0,610746429457.0
