row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Lãi tiền gửi ngân hàng, cho vay và hợp đồng hợp tác kinh doanh","Lãi tiền gửi ngân hàng, cho vay và hợp đồng hợp tác kinh doanh","Lãi tiền gửi ngân hàng, cho vay và hợp đồng hợp tác kinh doanh",200.054.951.145,209.090.202.813,200054951145.0,209090202813.0
Lãi từ chuyển nhượng cổ phần (*),Lãi từ chuyển nhượng cổ phần (*),Lãi từ chuyển nhượng cổ phần (*),89.000.000.000,-,89000000000.0,
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,-,1.233.389.361.000,,1233389361000.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,58.797.792,30.712.270.753,58797792.0,30712270753.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,289.113.748.937,1.473.191.834.566,289113748937.0,1473191834566.0
