row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Cổ phiếu (i),Cổ phiếu (i),Cổ phiếu (i),7.490.461.369,(5.473.797.949),7.490.461.369,(6.226.144.519),7490461369.0,-5473797949.0,7490461369.0,-6226144519.0
Các khoảnđầu tư khác(ii),Các khoảnđầu tư khác(ii),Các khoảnđầu tư khác(ii),1.854.868.000.000,-,1.854.868.000.000,-,1854868000000.0,,1854868000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.862.358.461.369,(5.473.797.949),1.862.358.461.369,(6.226.144.519),1862358461369.0,-5473797949.0,1862358461369.0,-6226144519.0
