row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Dự phòng
Dự án Khu Đô thị Phúc Ninh,Dự án Khu Đô thị Phúc Ninh,Dự án Khu Đô thị Phúc Ninh,1.113.431.771.966,-,1.107.252.456.826,-,1113431771966.0,,1107252456826.0,
Dự án Khu công nghiệp Nam Sơn - Hạp Lĩnh,Dự án Khu công nghiệp Nam Sơn - Hạp Lĩnh,Dự án Khu công nghiệp Nam Sơn - Hạp Lĩnh,635.931.308.736,-,1.001.910.372.476,-,635931308736.0,,1001910372476.0,
Các dự án khác,Các dự án khác,Các dự án khác,19.127.577.210,-,13.786.646.807,-,19127577210.0,,13786646807.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.768.490.657.912,-,2.122.949.476.109,-,1768490657912.0,,2122949476109.0,
