row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,,,,,,,,
Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế theo thời gian đối với các khu công nghiệp của Công ty,Thuế thu nhập hoãn lại phải trả > Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế theo thời gian đối với các khu công nghiệp của Công ty,Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế theo thời gian đối với các khu công nghiệp của Công ty,33.137.025.320,33.969.266.320,(832.241.000),(832.241.000),33137025320.0,33969266320.0,-832241000.0,-832241000.0
,,,33.137.025.320,33.969.266.320,,,33137025320.0,33969266320.0,,
Thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh riêng,Thuế thu nhập hoãn lại phải trả > Thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh riêng,,,(832.241.000),(832.241.000),,,-832241000.0,-832241000.0
