row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,8.174.735.893,7.820.910.054,8174735893.0,7820910054.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,4.177.033.461,738.172.134.530,4177033461.0,738172134530.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),2.000.000.000,5.549.631.902,2000000000.0,5549631902.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,14.351.769.354,751.542.676.486,14351769354.0,751542676486.0
