row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,439.150.443.730,584.582.743.110,439150443730.0,584582743110.0
Trích lập dự phòng giảm giá các khoản đầu tư,Trích lập dự phòng giảm giá các khoản đầu tư,Trích lập dự phòng giảm giá các khoản đầu tư,123.243.652.830,106.243.549.859,123243652830.0,106243549859.0
Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,42.632.541.176,57.211.221.363,42632541176.0,57211221363.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,977.249.316,1.762.447.032,977249316.0,1762447032.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,606.003.887.052,749.799.961.364,606003887052.0,749799961364.0
