row_label_raw,row_label_full,col_0,31/12/2016 > Khu vực Miền Bắc VND,31/12/2016 > Khu vực Miền Trung VND,31/12/2016 > Khu vực Miền Nam VND,31/12/2016 > Loại trừ VND,31/12/2016 > Tổng VND,numeric__31/12/2016 > Khu vực Miền Bắc VND,numeric__31/12/2016 > Khu vực Miền Trung VND,numeric__31/12/2016 > Khu vực Miền Nam VND,numeric__31/12/2016 > Loại trừ VND,numeric__31/12/2016 > Tổng VND
Tài sản,Tài sản,Tài sản,7.055.176.828.178,7.794.342.195.401,48.965.568.706.054,-,63.815.087.729.633,7055176828178.0,7794342195401.0,48965568706054.0,,63815087729633.0
"Tiền mặt, vàng","Tiền mặt, vàng","Tiền mặt, vàng",65.292.722.997,49.995.750.680,348.123.768.166,-,463.412.241.843,65292722997.0,49995750680.0,348123768166.0,,463412241843.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,5.526.327.443,85.718.420.793,316.702.775.567,-,407.947.523.803,5526327443.0,85718420793.0,316702775567.0,,407947523803.0
Tài sản khác,Tài sản khác,Tài sản khác,6.984.357.777.738,7.658.628.023.928,48.300.742.162.321,-,62.943.727.963.987,6984357777738.0,7658628023928.0,48300742162321.0,,62943727963987.0
Nợ phải trả,Nợ phải trả,Nợ phải trả,(6.935.541.761.707),(7.686.598.949.578),(44.477.269.067.574),-,(59.099.409.778.859),-6935541761707.0,-7686598949578.0,-44477269067574.0,,-59099409778859.0
Nợ phải trả khách hàng bên ngoài,Nợ phải trả khách hàng bên ngoài,Nợ phải trả khách hàng bên ngoài,(6.935.541.761.707),(7.686.598.949.578),(44.461.695.527.136),-,(59.083.836.238.421),-6935541761707.0,-7686598949578.0,-44461695527136.0,,-59083836238421.0
Nợ phải trả nội bộ,Nợ phải trả nội bộ,Nợ phải trả nội bộ,-,-,(14.984.580.622),-,(14.984.580.622),,,-14984580622.0,,-14984580622.0
Nợ phải trả khác,Nợ phải trả khác,Nợ phải trả khác,-,-,(588.959.816),-,(588.959.816),,,-588959816.0,,-588959816.0
