row_label_raw,row_label_full,col_0,Quỹ dự trữbổ sung vốnđiều lệVND,Quỹ dự phòngtài chínhVND,Quỹ khACThuộc vốnchủ sở hữuVND,TổngVND,numeric__Quỹ dự trữbổ sung vốnđiều lệVND,numeric__Quỹ dự phòngtài chínhVND,numeric__Quỹ khACThuộc vốnchủ sở hữuVND,numeric__TổngVND
Số dư tại ngày 1 tháng1 năm 2016,Số dư tại ngày 1 tháng1 năm 2016,Số dư tại ngày 1 tháng1 năm 2016,30.128.715.894,213.479.675.000,374.056.888,243.982.447.782,30128715894.0,213479675000.0,374056888.0,243982447782.0
Trích lập các quỹ trongnăm,Trích lập các quỹ trongnăm,Trích lập các quỹ trongnăm,19.345.780.840,38.691.561.681,-,58.037.342.521,19345780840.0,38691561681.0,,58037342521.0
Số dư tại ngày 1 tháng 1năm 2017,Số dư tại ngày 1 tháng 1năm 2017,Số dư tại ngày 1 tháng 1năm 2017,49.474.496.734,252.171.236.681,374.056.888,302.019.790.303,49474496734.0,252171236681.0,374056888.0,302019790303.0
Trích lập các quỹ trongnăm,Trích lập các quỹ trongnăm,Trích lập các quỹ trongnăm,40.705.532.501,81.411.065.002,-,122.116.597.503,40705532501.0,81411065002.0,,122116597503.0
Số dư tại ngày 31 tháng12 năm 2017,Số dư tại ngày 31 tháng12 năm 2017,Số dư tại ngày 31 tháng12 năm 2017,90.180.029.235,333.582.301.683,374.056.888,424.136.387.806,90180029235.0,333582301683.0,374056888.0,424136387806.0
