row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2017 VND,2016 VND,numeric__col_1,numeric__Thuyết minh,numeric__2017 VND,numeric__2016 VND
XI,XI,XI,Tổng lợi nhuận trước thuế (mang từ trang trước sang),,1.021.834.288.449,483.872.066.332,,,1021834288449.0,483872066332.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,33,(205.068.084.490),(96.956.449.526),,33.0,-205068084490.0,-96956449526.0
8,8,8,Chi phí thuế thu nhập doanh nghiệp hoãn lại,33,-,-,,33.0,,
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,33,(205.068.084.490),(96.956.449.526),,33.0,-205068084490.0,-96956449526.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,816.766.203.959,386.915.616.806,,,816766203959.0,386915616806.0
XV,XV,XV,Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),34,1.972,947,,34.0,1972.0,947.0
