row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,Năm 2017 > Triệu VND,Năm 2016 > Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__Năm 2017 > Triệu VND,numeric__Năm 2016 > Triệu VND
,,,Lưu chuyển tiền từ hoạt động tài chính,,,,,,,
01,01,01,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,,-,600.000,,,,600000.0
04,04,04,"Cổ tức trả cho cổ đông, lợi nhuận đã chia",,-,(233.032),,,,-233032.0
III,III,III,Lưu chuyển tiền thuần từ hoạt động tài chính,,-,366.968,,,,366968.0
IV,IV,IV,Lưu chuyển tiền thuần trong năm,,7.569.308,2.817.040,,,7569308.0,2817040.0
V,V,V,Tiền và các khoản tương đương tiền tại thời điểm đầu năm,,7.757.769,4.940.729,,,7757769.0,4940729.0
VII,VII,VII,Tiền và các khoản tương đương tiền tại thời điểm cuối năm,31,15.327.077,7.757.769,,31.0,15327077.0,7757769.0
