row_label_raw,row_label_full,col_0,Trang,numeric__Trang
THÔNG TIN CHUNG,THÔNG TIN CHUNG,THÔNG TIN CHUNG,02,2.0
BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,03,3.0
BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,04 - 05,
BÁO CÁO TÀI CHÍNH RIÊNG ĐÃ ĐƯỢC KIỂM TOÁN,BÁO CÁO TÀI CHÍNH RIÊNG ĐÃ ĐƯỢC KIỂM TOÁN,BÁO CÁO TÀI CHÍNH RIÊNG ĐÃ ĐƯỢC KIỂM TOÁN,06 - 50,
BẢNG CÂN ĐỐI KẾ TOÁN RIÊNG,BẢNG CÂN ĐỐI KẾ TOÁN RIÊNG,BẢNG CÂN ĐỐI KẾ TOÁN RIÊNG,06 - 08,
BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH RIÊNG,BẢNG CÂN ĐỐI KẾ TOÁN RIÊNG > BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH RIÊNG,BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH RIÊNG,09,9.0
BÁO CÁO LUU CHUYÊN TIỀN TỆ RIÊNG,BÁO CÁO LUU CHUYÊN TIỀN TỆ RIÊNG,BÁO CÁO LUU CHUYÊN TIỀN TỆ RIÊNG,10 - 11,
THUYÊT MINH BÁO CÁO TÀI CHÍNH RIÊNG,THUYÊT MINH BÁO CÁO TÀI CHÍNH RIÊNG,THUYÊT MINH BÁO CÁO TÀI CHÍNH RIÊNG,12 - 50,
