row_label_raw,row_label_full,col_0,31/12/2017,31/12/2016,numeric__31/12/2017,numeric__31/12/2016
,,,Triệu VND,Triệu VND,,
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,119.958,105.013,119958.0,105013.0
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,7.238,59.552,7238.0,59552.0
"Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",36.957,23.207,36957.0,23207.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,109.034,216.169,109034.0,216169.0
"- Các khoản phải trả về XDCB, mua sắm TSCĐ","- Các khoản phải trả về XDCB, mua sắm TSCĐ","- Các khoản phải trả về XDCB, mua sắm TSCĐ",58.729,58.662,58729.0,58662.0
- Tiền giữ hộ và đợi thanh toán,- Tiền giữ hộ và đợi thanh toán,- Tiền giữ hộ và đợi thanh toán,361,348,361.0,348.0
- Chuyển tiền phải trả,- Chuyển tiền phải trả,- Chuyển tiền phải trả,-,23,,23.0
- Các khoản chờ thanh toán khác,- Các khoản chờ thanh toán khác,- Các khoản chờ thanh toán khác,49.944,157.136,49944.0,157136.0
,,,273.187,403.941,273187.0,403941.0
