row_label_raw,row_label_full,Chỉ tiêu,Số dư đầu năm > Triệu VND,Số phát sinh trong năm > Số phải nộp > Triệu VND,Số phát sinh trong năm > Số đã nộp > Triệu VND,Số dư cuối năm > Triệu VND,numeric__Số dư đầu năm > Triệu VND,numeric__Số phát sinh trong năm > Số phải nộp > Triệu VND,numeric__Số phát sinh trong năm > Số đã nộp > Triệu VND,numeric__Số dư cuối năm > Triệu VND
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,239,10.252,10.368,123,239.0,10252.0,10368.0,123.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,50.861,142.731,187.762,5.830,50861.0,142731.0,187762.0,5830.0
"3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác",8.452,20.088,27.255,1.285,8452.0,20088.0,27255.0,1285.0
,,,59.552,173.071,225.385,7.238,59552.0,173071.0,225385.0,7238.0
