row_label_raw,row_label_full,col_0,Tỷ lệ,Số tiền,numeric__Tỷ lệ,numeric__Số tiền
,,,%,Triệu VND,,
Lợi nhuận sau thuế năm 2016,Lợi nhuận sau thuế năm 2016,Lợi nhuận sau thuế năm 2016,,512.506,,512506.0
Trích các Quỹ,Trích các Quỹ,Trích các Quỹ,"21,69",111.176,21.69,111176.0
- Quỹ dự trữ bổ sung vốn điều lệ,- Quỹ dự trữ bổ sung vốn điều lệ,- Quỹ dự trữ bổ sung vốn điều lệ,"5,00",25.625,5.0,25625.0
- Quỹ dự phòng tài chính,- Quỹ dự phòng tài chính,- Quỹ dự phòng tài chính,"10,00",51.251,10.0,51251.0
- Quỹ phúc lợi,- Quỹ phúc lợi,- Quỹ phúc lợi,"3,35",17.150,3.35,17150.0
- Quỹ khen thưởng,- Quỹ khen thưởng,- Quỹ khen thưởng,"3,35",17.150,3.35,17150.0
Thù lao HĐQT và BKS,Thù lao HĐQT và BKS,Thù lao HĐQT và BKS,"0,25",1.281,0.25,1281.0
