row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2024 > VND,01/01/2024 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2024 > VND,numeric__01/01/2024 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,2.203.990.476.359,2.283.692.109.389,,,2203990476359.0,2283692109389.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,547.305.862.333,480.447.926.855,,4.0,547305862333.0,480447926855.0
111,111,111,1. Tiền,,487.883.934.873,473.847.926.855,,,487883934873.0,473847926855.0
112,112,112,2. Các khoản tương đương tiền,,59.421.927.460,6.600.000.000,,,59421927460.0,6600000000.0
120,120,120,II. Các khoản đầu tư tài chính ngắn hạn,5,29.603.718.147,39.521.318.147,,5.0,29603718147.0,39521318147.0
121,121,121,1. Chứng khoán kinh doanh,,29.612.080.737,29.612.080.737,,,29612080737.0,29612080737.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,,(3.008.362.590),(1.591.762.590),,,-3008362590.0,-1591762590.0
123,123,123,3. Đầu tư nắm giữ đến ngày đáo hạn,,3.000.000.000,11.501.000.000,,,3000000000.0,11501000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.075.587.900.879,1.223.966.502.006,,,1075587900879.0,1223966502006.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,401.975.302.635,386.156.951.070,,6.0,401975302635.0,386156951070.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,108.033.034.393,7.904.122.165,,7.0,108033034393.0,7904122165.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,18.841.300.000,91.061.300.000,,8.0,18841300000.0,91061300000.0
136,136,136,4. Phải thu ngắn hạn khác,9,548.065.049.493,739.960.606.975,,9.0,548065049493.0,739960606975.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(1.326.785.642),(1.168.789.704),,,-1326785642.0,-1168789704.0
139,139,139,6. Tài sản thiếu chờ xử lý,,-,52.311.500,,,,52311500.0
140,140,140,IV. Hàng tồn kho,11,502.693.308.797,497.476.083.492,,11.0,502693308797.0,497476083492.0
141,141,141,1. Hàng tồn kho,,502.693.308.797,497.476.083.492,,,502693308797.0,497476083492.0
150,150,150,V. Tài sản ngắn hạn khác,,48.799.686.203,42.280.278.889,,,48799686203.0,42280278889.0
151,151,151,1. Chi phí trả trước ngắn hạn,16,6.167.337.042,5.029.421.758,,16.0,6167337042.0,5029421758.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,,42.250.064.383,37.142.188.843,,,42250064383.0,37142188843.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,20,382.284.778,108.668.288,,20.0,382284778.0,108668288.0
200,200,200,B. TÀI SẢN DÀI HẠN,,4.171.576.926.190,4.308.199.689.575,,,4171576926190.0,4308199689575.0
210,210,210,I. Các khoản phải thu dài hạn,,120.459.899.926,30.186.243.394,,,120459899926.0,30186243394.0
211,211,211,1. Phải thu dài hạn của khách hàng,6,8.895.728.632,17.641.845.217,,6.0,8895728632.0,17641845217.0
215,215,215,2. Phải thu về cho vay dài hạn,8,100.000.000.000,-,,8.0,100000000000.0,
216,216,216,3. Phải thu dài hạn khác,9,11.564.171.294,12.544.398.177,,9.0,11564171294.0,12544398177.0
