row_label_raw,row_label_full,col_0,Năm 2024,Năm 2023,numeric__Năm 2024,numeric__Năm 2023
,,,VND,VND,,
"Lãi tiền vay, lãi trái phiếu","Lãi tiền vay, lãi trái phiếu","Lãi tiền vay, lãi trái phiếu",62.607.188.014,78.363.834.048,62607188014.0,78363834048.0
Lỗ từ kinh doanh chứng khoán,Lỗ từ kinh doanh chứng khoán,Lỗ từ kinh doanh chứng khoán,-,44.749.904.190,,44749904190.0
Chi phí từ các hợp đồng hợp tác đầu tư,Chi phí từ các hợp đồng hợp tác đầu tư,Chi phí từ các hợp đồng hợp tác đầu tư,2.011.649.315,3.745.821.500,2011649315.0,3745821500.0
Hoàn nhập chi phí từ các hợp đồng hợp tác đầu tư,Hoàn nhập chi phí từ các hợp đồng hợp tác đầu tư,Hoàn nhập chi phí từ các hợp đồng hợp tác đầu tư,-,(58.102.403.681),,-58102403681.0
Lỗ chênh lệch tỷ giá phát sinh trong năm,Lỗ chênh lệch tỷ giá phát sinh trong năm,Lỗ chênh lệch tỷ giá phát sinh trong năm,7.342.898.725,9.273.105.047,7342898725.0,9273105047.0
Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối năm,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối năm,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối năm,30.108.037,227.699.488,30108037.0,227699488.0
Dự phòng/(Hoàn nhập) dự phòng giảm giá chứng khoán kinh doanh và tổn thất đầu tư,Dự phòng/(Hoàn nhập) dự phòng giảm giá chứng khoán kinh doanh và tổn thất đầu tư,Dự phòng/(Hoàn nhập) dự phòng giảm giá chứng khoán kinh doanh và tổn thất đầu tư,7.342.211.904,(51.290.610.398),7342211904.0,-51290610398.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,5.000.000,2.130.239.491,5000000.0,2130239491.0
,,,79.339.055.995,29.097.589.685,79339055995.0,29097589685.0
Trong đó: Chi phí tài chính từ các bên liên quan,Trong đó: Chi phí tài chính từ các bên liên quan,Trong đó: Chi phí tài chính từ các bên liên quan,8.869.609.033,15.132.519.228,8869609033.0,15132519228.0
