row_label_raw,row_label_full,col_0,Năm 2024,Năm 2023,numeric__Năm 2024,numeric__Năm 2023
,,,VND,VND,,
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,40.000.000,216.945.450,40000000.0,216945450.0
Công ty Cổ phần Liên doanh Cảng Quốc tế Mỹ Thủy,Công ty Cổ phần Liên doanh Cảng Quốc tế Mỹ Thủy,Công ty Cổ phần Liên doanh Cảng Quốc tế Mỹ Thủy,40.000.000,116.363.636,40000000.0,116363636.0
Công ty Cổ phần Công viên nước Đầm Sen,Công ty Cổ phần Công viên nước Đầm Sen,Công ty Cổ phần Công viên nước Đầm Sen,-,100.581.814,,100581814.0
"Mua hàng hóa, dịch vụ","Mua hàng hóa, dịch vụ","Mua hàng hóa, dịch vụ",1.624.809.335,3.131.003.434,1624809335.0,3131003434.0
Công ty Cổ phần Bảo hiểm Hùng Vương,Công ty Cổ phần Bảo hiểm Hùng Vương,Công ty Cổ phần Bảo hiểm Hùng Vương,1.217.595.391,2.547.081.616,1217595391.0,2547081616.0
Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,224.213.038,514.471.797,224213038.0,514471797.0
Công ty Cổ phần Chứng khoán Quốc Gia,Công ty Cổ phần Chứng khoán Quốc Gia,Công ty Cổ phần Chứng khoán Quốc Gia,141.405.796,38.464.838,141405796.0,38464838.0
Công ty Cổ phần Dược OPC,Công ty Cổ phần Dược OPC,Công ty Cổ phần Dược OPC,41.595.110,30.985.183,41595110.0,30985183.0
Lãi cho vay,Lãi cho vay,Lãi cho vay,3.427.100.551,2.864.184.249,3427100551.0,2864184249.0
Công ty Cổ phần Phú Hữu Gia,Công ty Cổ phần Phú Hữu Gia,Công ty Cổ phần Phú Hữu Gia,2.894.580.002,1.240.875.346,2894580002.0,1240875346.0
Công ty Cổ phần Liên doanh Cảng Quốc tế Mỹ Thủy,Công ty Cổ phần Liên doanh Cảng Quốc tế Mỹ Thủy,Công ty Cổ phần Liên doanh Cảng Quốc tế Mỹ Thủy,-,85.226.711,,85226711.0
Ông Trần Việt Anh,Ông Trần Việt Anh,Ông Trần Việt Anh,532.520.549,1.538.082.192,532520549.0,1538082192.0
