row_label_raw,row_label_full,- Công ty Cổ phần Phú Hữu Gia,5.951.791.337,6.532.638.904,numeric__5.951.791.337,numeric__6.532.638.904
- Công ty TNHH Tư vấn Đầu tư và Dịch vụ Suinco,- Công ty TNHH Tư vấn Đầu tư và Dịch vụ Suinco,- Công ty TNHH Tư vấn Đầu tư và Dịch vụ Suinco,2.011.649.315,218.071.000.000,2011649315.0,218071000000.0
- Công ty Cổ phần Chíp Sáng,- Công ty Cổ phần Chíp Sáng,- Công ty Cổ phần Chíp Sáng,-,4.200.000.000,,4200000000.0
- Công ty Cổ phần Xuất nhập khẩu Tổng hợp I Việt Nam,- Công ty Cổ phần Xuất nhập khẩu Tổng hợp I Việt Nam,- Công ty Cổ phần Xuất nhập khẩu Tổng hợp I Việt Nam,-,4.018.577.408,,4018577408.0
- Công ty Cổ phần Đầu tư và Phát triển Địa ốc NHT,- Công ty Cổ phần Đầu tư và Phát triển Địa ốc NHT,- Công ty Cổ phần Đầu tư và Phát triển Địa ốc NHT,-,16.153.566.379,,16153566379.0
- Đoàn Sơn Anh,- Đoàn Sơn Anh,- Đoàn Sơn Anh,-,45.000.000.000,,45000000000.0
- Các đối tượng khác,- Các đối tượng khác,- Các đối tượng khác,70.716.915.526,164.944.696.261,70716915526.0,164944696261.0
,,,78.680.356.178,458.920.478.952,78680356178.0,458920478952.0
