row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2024 > VND,01/01/2024 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2024 > VND,numeric__01/01/2024 > VND
220,220,220,II. Tài sản cố định,,612.721.326.189,664.838.643.654,,,612721326189.0,664838643654.0
221,221,221,1. Tài sản cố định hữu hình,13,581.577.998.549,634.394.546.577,,13.0,581577998549.0,634394546577.0
222,222,222,- Nguyên giá,,1.289.702.991.659,1.321.786.186.785,,,1289702991659.0,1321786186785.0
223,223,223,- Giá trị hao mòn lũy kế,,(708.124.993.110),(687.391.640.208),,,-708124993110.0,-687391640208.0
227,227,227,2. Tài sản cố định vô hình,14,31.143.327.640,30.444.097.077,,14.0,31143327640.0,30444097077.0
228,228,228,- Nguyên giá,,51.942.300.349,49.719.300.349,,,51942300349.0,49719300349.0
229,229,229,- Giá trị hao mòn lũy kế,,(20.798.972.709),(19.275.203.272),,,-20798972709.0,-19275203272.0
230,230,230,III. Bất động sản đầu tư,15,122.596.050.898,129.809.767.989,,15.0,122596050898.0,129809767989.0
231,231,231,- Nguyên giá,,190.101.542.163,192.200.542.163,,,190101542163.0,192200542163.0
232,232,232,- Giá trị hao mòn lũy kế,,(67.505.491.265),(62.390.774.174),,,-67505491265.0,-62390774174.0
240,240,240,IV. Tài sản dở dang dài hạn,12,1.113.230.833.612,1.205.495.438.210,,12.0,1113230833612.0,1205495438210.0
241,241,241,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",,789.090.203.476,783.387.362.611,,,789090203476.0,783387362611.0
242,242,242,2. Chi phí xây dựng cơ bản dở dang,,324.140.630.136,422.108.075.599,,,324140630136.0,422108075599.0
250,250,250,V. Các khoản đầu tư tài chính dài hạn,5,2.128.411.870.625,2.197.721.525.362,,5.0,2128411870625.0,2197721525362.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",,1.275.341.347.025,1.342.212.261.762,,,1275341347025.0,1342212261762.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,853.070.523.600,851.809.263.600,,,853070523600.0,851809263600.0
255,255,255,3. Đầu tư nằm giữ đến ngày đáo hạn,,-,3.700.000.000,,,,3700000000.0
260,260,260,VI. Tài sản dài hạn khác,,74.156.944.940,80.148.070.966,,,74156944940.0,80148070966.0
261,261,261,1. Chi phí trả trước dài hạn,16,69.458.292.987,74.666.310.354,,16.0,69458292987.0,74666310354.0
269,269,269,2. Lợi thế thương mại,,4.698.651.953,5.481.760.612,,,4698651953.0,5481760612.0
270,270,270,TỔNG CỘNG TÀI SẢN,,6.375.567.402.549,6.591.891.798.964,,,6375567402549.0,6591891798964.0
