row_label_raw,row_label_full,Hợp đồng,Hạn mức,Thời hạn vay,Mục đích vay,Lãi suất,Hình thức bảo đảm,31/12/2024,numeric__Hạn mức,numeric__Thời hạn vay,numeric__Mục đích vay,numeric__Lãi suất,numeric__Hình thức bảo đảm,numeric__31/12/2024
,,,,,,,,VND,,,,,,
Thông tin chi tiết liên quan đến các khoản vay dài hạn:,Thông tin chi tiết liên quan đến các khoản vay dài hạn:,Thông tin chi tiết liên quan đến các khoản vay dài hạn:,Thông tin chi tiết liên quan đến các khoản vay dài hạn:,Thông tin chi tiết liên quan đến các khoản vay dài hạn:,Thông tin chi tiết liên quan đến các khoản vay dài hạn:,Thông tin chi tiết liên quan đến các khoản vay dài hạn:,Thông tin chi tiết liên quan đến các khoản vay dài hạn:,Thông tin chi tiết liên quan đến các khoản vay dài hạn:,,,,,,
(11) Công ty Cổ phần Phú Hữu Gia- Hợp đồng cho vay vốn số 01/2024/HDVV/PHG-SAM ngày 18/09/2024,Thông tin chi tiết liên quan đến các khoản vay dài hạn: > (11) Công ty Cổ phần Phú Hữu Gia- Hợp đồng cho vay vốn số 01/2024/HDVV/PHG-SAM ngày 18/09/2024,(11) Công ty Cổ phần Phú Hữu Gia- Hợp đồng cho vay vốn số 01/2024/HDVV/PHG-SAM ngày 18/09/2024,86.260.000.000 VND,36 tháng kể từ ngày ký hợp đồng,Bổ sung vốn lưu động,"6,8%/năm",Tín chấp,84.560.000.00084.560.000.000,,,,,,8.45600000008456e+21
(12) Ngân hàng TMCP Tiên Phong- Hợp đồng cho vay số 14/2022/HDTD/TTKHDNL-MN ngày 12/09/2022,Thông tin chi tiết liên quan đến các khoản vay dài hạn: > (12) Ngân hàng TMCP Tiên Phong- Hợp đồng cho vay số 14/2022/HDTD/TTKHDNL-MN ngày 12/09/2022,(12) Ngân hàng TMCP Tiên Phong- Hợp đồng cho vay số 14/2022/HDTD/TTKHDNL-MN ngày 12/09/2022,250.000.000.000 VND,"36 tháng, đến ngày 29/09/2025",Bổ sung vốn lưu động,11%/năm,- Cổ phiếu của Công ty Cổ phần Dịch vụ Du lịch Phú Thọ với số lượng 30.000.000 cổ phiếu;- Khoản phải thu từ hợp đồng thuê mặt bằng với Công ty Cổ phần DNP Holding và các phụ lục hợp đồng dính kèm.,183.333.333.33283.333.333.332,,,,,,1.8333333333283334e+22
- Hợp đồng cho vay số 20/2024/HDTD/TTDT KHDNL2 ngày 06/09/2024,Thông tin chi tiết liên quan đến các khoản vay dài hạn: > - Hợp đồng cho vay số 20/2024/HDTD/TTDT KHDNL2 ngày 06/09/2024,- Hợp đồng cho vay số 20/2024/HDTD/TTDT KHDNL2 ngày 06/09/2024,150.000.000.000 VND,"48 tháng, đến ngày 19/09/2028",Bổ sung vốn lưu động,9%/năm,"- Quyền sử dụng đất tại thừa đất số 14, tờ bản đồ số 29 đường Ung Văn Khiêm, phường 25, quận Bình Thạnh, thành phố Hồ Chí Minh thuộc sở hữu của Công ty Cổ phần Địa ốc Sacom;- Khoản phải thu từ Hợp đồng cho thuê mặt bằng nhà xuống số 35/2022/HĐCTNX/SAM-TPVN ngày 25/11/2022.",100.000.000.000,,,,,,100000000000.0
,,,,,,,,267.893.333.332,,,,,,267893333332.0
Khoản nợ đến hạn trả trong vòng 12 tháng,Thông tin chi tiết liên quan đến các khoản vay dài hạn: > Khoản nợ đến hạn trả trong vòng 12 tháng,Khoản nợ đến hạn trả trong vòng 12 tháng,,,,,,(83.333.333.332),,,,,,-83333333332.0
Khoản nợ đến hạn trả sau 12 tháng,Thông tin chi tiết liên quan đến các khoản vay dài hạn: > Khoản nợ đến hạn trả sau 12 tháng,Khoản nợ đến hạn trả sau 12 tháng,,,,,,184.560.000.000,,,,,,184560000000.0
