row_label_raw,row_label_full,col_0,col_1,31/12/2024,01/01/2024,numeric__col_1,numeric__31/12/2024,numeric__01/01/2024
,,,,VND,VND,,,
a),a),a),Ngắn hạn,,,,,
a),a) > a),a),"Chi phí sửa chữa, bảo trì TSCĐ",512.813.463,594.768.245,,512813463.0,594768245.0
a),a) > a),a),Công cụ dụng cụ xuất dùng,2.378.946.981,1.720.506.379,,2378946981.0,1720506379.0
a),a) > a),a),Các khoản khác,3.275.576.598,2.714.147.134,,3275576598.0,2714147134.0
a),a) > a),a),,6.167.337.042,5.029.421.758,,6167337042.0,5029421758.0
b),b),b),Dài hạn,,,,,
b),b) > b),b),"Hoa hồng môi giới, chi phí bán hàng",10.276.025.175,11.303.016.072,,10276025175.0,11303016072.0
b),b) > b),b),Chi phí thuê đất (*),37.491.782.441,37.953.736.894,,37491782441.0,37953736894.0
b),b) > b),b),Công cụ dụng cụ xuất dùng,4.475.666.378,5.554.019.539,,4475666378.0,5554019539.0
b),b) > b),b),Chi phí sửa chữa,12.165.859.855,13.386.923.714,,12165859855.0,13386923714.0
b),b) > b),b),Các khoản khác,5.048.959.138,6.468.614.135,,5048959138.0,6468614135.0
,,,,69.458.292.987,74.666.310.354,,69458292987.0,74666310354.0
