row_label_raw,row_label_full,col_0,Từ 1 nămtrở xuống,Trên 1 nàmdến 5 năm,Trên 5 năm,Cộng,numeric__Từ 1 nămtrở xuống,numeric__Trên 1 nàmdến 5 năm,numeric__Trên 5 năm,numeric__Cộng
,,,VND,VND,VND,VND,,,,
Tại ngày 31/12/2024,Tại ngày 31/12/2024,Tại ngày 31/12/2024,Tại ngày 31/12/2024,Tại ngày 31/12/2024,Tại ngày 31/12/2024,Tại ngày 31/12/2024,,,,
Đầu tư ngắn hạn,Tại ngày 31/12/2024 > Đầu tư ngắn hạn,Đầu tư ngắn hạn,19.360.200.000,-,-,19.360.200.000,19360200000.0,,,19360200000.0
Đầu tư dài hạn,Tại ngày 31/12/2024 > Đầu tư dài hạn,Đầu tư dài hạn,-,586.156.010.000,-,586.156.010.000,,586156010000.0,,586156010000.0
,,,19.360.200.000,586.156.010.000,-,605.516.210.000,19360200000.0,586156010000.0,,605516210000.0
Tại ngày 01/01/2024,Tại ngày 01/01/2024,Tại ngày 01/01/2024,Tại ngày 01/01/2024,Tại ngày 01/01/2024,Tại ngày 01/01/2024,Tại ngày 01/01/2024,,,,
Đầu tư ngắn hạn,Tại ngày 01/01/2024 > Đầu tư ngắn hạn,Đầu tư ngắn hạn,20.776.800.000,-,-,20.776.800.000,20776800000.0,,,20776800000.0
Đầu tư dài hạn,Tại ngày 01/01/2024 > Đầu tư dài hạn,Đầu tư dài hạn,-,627.828.390.000,-,627.828.390.000,,627828390000.0,,627828390000.0
,,,-,627.828.390.000,-,648.605.190.000,,627828390000.0,,648605190000.0
