row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2024 > VND,Năm 2023 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2024 > VND,numeric__Năm 2023 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,26,4.049.207.198.655,2.204.487.661.762,,26.0,4049207198655.0,2204487661762.0
02,02,02,2. Các khoản giảm trừ doanh thu,27,10.975.976.068,4.371.916.841,,27.0,10975976068.0,4371916841.0
10,10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,4.038.231.222.587,2.200.115.744.921,,,4038231222587.0,2200115744921.0
11,11,11,4. Giá vốn hàng bán,28,3.834.551.479.112,2.042.904.427.515,,28.0,3834551479112.0,2042904427515.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,203.679.743.475,157.211.317.406,,,203679743475.0,157211317406.0
21,21,21,6. Doanh thu hoạt động tài chính,29,127.424.022.731,129.594.088.784,,29.0,127424022731.0,129594088784.0
22,22,22,7. Chi phí tài chính,30,79.339.055.995,29.097.589.685,,30.0,79339055995.0,29097589685.0
23,23,23,Trong đó: Chi phí lãi vay,,62.607.188.014,78.363.834.048,,,62607188014.0,78363834048.0
24,24,24,8. Phần lãi hoặc lỗ trong công ty liên kết,,23.948.559.231,(53.311.071.514),,,23948559231.0,-53311071514.0
25,25,25,9. Chi phí bán hàng,31,57.554.423.227,45.691.576.181,,31.0,57554423227.0,45691576181.0
26,26,26,10. Chi phí quản lý doanh nghiệp,32,85.198.612.278,96.180.724.698,,32.0,85198612278.0,96180724698.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,132.960.233.937,62.524.444.112,,,132960233937.0,62524444112.0
31,31,31,12. Thu nhập khác,33,5.255.536.504,3.309.233.531,,33.0,5255536504.0,3309233531.0
32,32,32,13. Chi phí khác,34,27.612.025.259,2.949.600.088,,34.0,27612025259.0,2949600088.0
40,40,40,14. Lợi nhuận khác,,(22.356.488.755),359.633.443,,,-22356488755.0,359633443.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,110.603.745.182,62.884.077.555,,,110603745182.0,62884077555.0
51,51,51,16. Chi phí thuế thu nhập doanh nghiệp hiện hành,35,25.935.593.242,18.891.541.442,,35.0,25935593242.0,18891541442.0
52,52,52,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,36,(10.627.690.513),10.752.616.106,,36.0,-10627690513.0,10752616106.0
60,60,60,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,,95.295.842.453,33.239.920.007,,,95295842453.0,33239920007.0
61,61,61,19. Lợi nhuận sau thuế của Công ty mẹ,,84.340.302.128,18.332.577.266,,,84340302128.0,18332577266.0
62,62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,10.955.540.325,14.907.342.741,,,10955540325.0,14907342741.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,37,220,48,,37.0,220.0,48.0
