row_label_raw,row_label_full,col_0,Khối lượng giao dịch thực hiện trong năm (đơn vị),Giá trị giao dịch thực hiện trong năm (VND),numeric__Khối lượng giao dịch thực hiện trong năm (đơn vị),numeric__Giá trị giao dịch thực hiện trong năm (VND)
a. Của Công ty,a. Của Công ty,a. Của Công ty,1.474.840.366,225.573.878.359.527,1474840366.0,225573878359527.0
- Cổ phiếu,- Cổ phiếu,- Cổ phiếu,627.758.220,31.289.419.858.042,627758220.0,31289419858042.0
- Trái phiếu,- Trái phiếu,- Trái phiếu,536.034.367,145.482.937.777.336,536034367.0,145482937777336.0
- Chứng khoán khác,- Chứng khoán khác,- Chứng khoán khác,311.047.779,48.801.520.724.149,311047779.0,48801520724149.0
b. Của nhà đầu tư,b. Của nhà đầu tư,b. Của nhà đầu tư,44.072.834.457,2.116.751.294.919.030,44072834457.0,2116751294919030.0
- Cổ phiếu,- Cổ phiếu,- Cổ phiếu,43.145.226.766,1.343.655.920.400.030,43145226766.0,1343655920400030.0
- Trái phiếu,- Trái phiếu,- Trái phiếu,10.255.000,1.052.866.215.000,10255000.0,1052866215000.0
- Chứng khoán khác,- Chứng khoán khác,- Chứng khoán khác,917.352.691,772.042.508.304.000,917352691.0,772042508304000.0
Tổng cộng,Tổng cộng,Tổng cộng,45.547.674.823,2.342.325.173.278.560,45547674823.0,2342325173278560.0
