row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí quản lý danh mục ủy thác,Chi phí quản lý danh mục ủy thác,Chi phí quản lý danh mục ủy thác,12.575.274.372,5.261.919.991,12575274372.0,5261919991.0
Chi phí khác,Chi phí khác,Chi phí khác,55.188.492.217,23.707.080.584,55188492217.0,23707080584.0
Tổng cộng,Tổng cộng,Tổng cộng,67.763.766.589,28.969.000.575,67763766589.0,28969000575.0
