row_label_raw,row_label_full,Các khoản đầu tư nắm giữ đến ngày đáo hạn (1) > - Tiền gửi có kỳ hạn còn lại trên 1 năm > - Trái phiếu nắm giữ đến ngày đáo hạn,Số cuối năm > 3.086.855.720.098 > - > 3.086.855.720.098,Đơn vị tính: VND Số đầu năm > 5.464.741.128.665 > 2.000.415.894.298 > 3.464.325.234.367,numeric__Số cuối năm > 3.086.855.720.098 > - > 3.086.855.720.098,numeric__Đơn vị tính: VND Số đầu năm > 5.464.741.128.665 > 2.000.415.894.298 > 3.464.325.234.367
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,349.400.000.000,304.400.000.000,349400000000.0,304400000000.0
- Công ty TNHH Quản lý Quỹ SSI,- Công ty TNHH Quản lý Quỹ SSI,- Công ty TNHH Quản lý Quỹ SSI,75.000.000.000,30.000.000.000,75000000000.0,30000000000.0
- Quỹ Đầu tư Thành viên SSI,- Quỹ Đầu tư Thành viên SSI,- Quỹ Đầu tư Thành viên SSI,274.400.000.000,274.400.000.000,274400000000.0,274400000000.0
"Đầu tư vào công ty liên doanh, liên kết (2)","Đầu tư vào công ty liên doanh, liên kết (2)","Đầu tư vào công ty liên doanh, liên kết (2)",401.285.881.529,612.078.641.078,401285881529.0,612078641078.0
- Công ty Cổ phần Tập đoàn PAN (PAN),- Công ty Cổ phần Tập đoàn PAN (PAN),- Công ty Cổ phần Tập đoàn PAN (PAN),391.285.881.529,612.078.641.078,391285881529.0,612078641078.0
- Quỹ Đầu tư Công nghệ số Việt Nam (VDF),- Quỹ Đầu tư Công nghệ số Việt Nam (VDF),- Quỹ Đầu tư Công nghệ số Việt Nam (VDF),10.000.000.000,-,10000000000.0,
Tổng cộng,Tổng cộng,Tổng cộng,3.837.541.601.627,6.381.219.769.743,3837541601627.0,6381219769743.0
