row_label_raw,row_label_full,Thuế TNDN hoãn lại phát sinh do (trích lập)/hoàn nhập dự phòng chứng khoán chưa của niêm yết không được khẩu trừ thuế trong năm,Năm nay > (2.822.039.320),Đơn vị tính: VNDNăm trước > (1.426.060.000),numeric__Năm nay > (2.822.039.320),numeric__Đơn vị tính: VNDNăm trước > (1.426.060.000)
Thuế TNDN hoãn lại phát sinh do hoàn nhập dự phòng phải thu tiền bán chứng khoán quá hạn chưa được khấu trừ,Thuế TNDN hoãn lại phát sinh do hoàn nhập dự phòng phải thu tiền bán chứng khoán quá hạn chưa được khấu trừ,Thuế TNDN hoãn lại phát sinh do hoàn nhập dự phòng phải thu tiền bán chứng khoán quá hạn chưa được khấu trừ,-,17.813.844.969,,17813844969.0
Thuế TNDN hoãn lại phát sinh do (trích lập)/hoàn nhập dự phòng suy giảm giá trị các khoản cho vay,Thuế TNDN hoãn lại phát sinh do (trích lập)/hoàn nhập dự phòng suy giảm giá trị các khoản cho vay,Thuế TNDN hoãn lại phát sinh do (trích lập)/hoàn nhập dự phòng suy giảm giá trị các khoản cho vay,(115.539.425),295.423.254,-115539425.0,295423254.0
Thuế TNDN hoãn lại phát sinh do phần đánh giá tăng tài sản tài chính FVTPL và đánh giá giảm phải trả chứng quyền,Thuế TNDN hoãn lại phát sinh do phần đánh giá tăng tài sản tài chính FVTPL và đánh giá giảm phải trả chứng quyền,Thuế TNDN hoãn lại phát sinh do phần đánh giá tăng tài sản tài chính FVTPL và đánh giá giảm phải trả chứng quyền,19.798.081.544,15.058.803.295,19798081544.0,15058803295.0
Thuế TNDN hoãn lại phát sinh do khoản chi phí phát sinh tạm thời chịu thuế,Thuế TNDN hoãn lại phát sinh do khoản chi phí phát sinh tạm thời chịu thuế,Thuế TNDN hoãn lại phát sinh do khoản chi phí phát sinh tạm thời chịu thuế,1.964.113.660,1.823.656.500,1964113660.0,1823656500.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,18.824.616.459,33.565.668.018,18824616459.0,33565668018.0
