row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Doanh thu cho thuê tài sản,Doanh thu cho thuê tài sản,Doanh thu cho thuê tài sản,-,16.363.636,,16363636.0
Doanh thu các dịch vụ tài chính khác,Doanh thu các dịch vụ tài chính khác,Doanh thu các dịch vụ tài chính khác,12.236.647,6.028.021,12236647.0,6028021.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,79.221.284.066,16.036.442.610,79221284066.0,16036442610.0
Tổng cộng,Tổng cộng,Tổng cộng,79.233.520.713,16.058.834.267,79233520713.0,16058834267.0
