row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý
Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,276.320.839.155,271.579.547.769,188.022.664.703,183.281.373.318,276320839155.0,271579547769.0,188022664703.0,183281373318.0
CTCP PAN Farm,CTCP PAN Farm,CTCP PAN Farm,53.408.921.300,53.408.921.300,53.408.921.300,53.408.921.300,53408921300.0,53408921300.0,53408921300.0,53408921300.0
CTCP ConCung,CTCP ConCung,CTCP ConCung,40.007.139.216,40.007.139.216,55.073.516.809,55.073.516.809,40007139216.0,40007139216.0,55073516809.0,55073516809.0
Cổ phiếu chưa niêm yết khác,Cổ phiếu chưa niêm yết khác,Cổ phiếu chưa niêm yết khác,182.904.778.639,178.163.487.253,79.540.226.594,74.798.935.209,182904778639.0,178163487253.0,79540226594.0,74798935209.0
Tổng cộng,Tổng cộng,Tổng cộng,276.320.839.155,271.579.547.769,188.022.664.703,183.281.373.318,276320839155.0,271579547769.0,188022664703.0,183281373318.0
