row_label_raw,row_label_full,Công ty liên quan,Giao dịch,Phải thu/(phải trả) > Số đầu năm,Phải thu/(phải trả) > Tăng trong năm,Phải thu/(phải trả) > Giảm trong năm,Phải thu/(phải trả) > Số cuối năm,Đơn vị tính: VNDDoanh thu/(chi phí),numeric__Giao dịch,numeric__Phải thu/(phải trả) > Số đầu năm,numeric__Phải thu/(phải trả) > Tăng trong năm,numeric__Phải thu/(phải trả) > Giảm trong năm,numeric__Phải thu/(phải trả) > Số cuối năm,numeric__Đơn vị tính: VNDDoanh thu/(chi phí)
"Thành viên Hội đồngQuản trị, Ban TổngGiám đốc và các cánhân liên quan","Thành viên Hội đồngQuản trị, Ban TổngGiám đốc và các cánhân liên quan","Thành viên Hội đồngQuản trị, Ban TổngGiám đốc và các cánhân liên quan",Doanh thu giao dịch và dịch vụchứng khoán khác,-,1.564.888.820,(1.564.888.820),-,1.557.879.947,,,1564888820.0,-1564888820.0,,1557879947.0
"Thành viên Hội đồngQuản trị, Ban TổngGiám đốc và các cánhân liên quan","Thành viên Hội đồngQuản trị, Ban TổngGiám đốc và các cánhân liên quan","Thành viên Hội đồngQuản trị, Ban TổngGiám đốc và các cánhân liên quan",Giao dịch bán trái phiếu,-,41.213.904.985,(41.213.904.985),-,692.451.000,,,41213904985.0,-41213904985.0,,692451000.0
"Thành viên Hội đồngQuản trị, Ban TổngGiám đốc và các cánhân liên quan","Thành viên Hội đồngQuản trị, Ban TổngGiám đốc và các cánhân liên quan","Thành viên Hội đồngQuản trị, Ban TổngGiám đốc và các cánhân liên quan",Giao dịch mua trái phiếuNhận hợp đồng quản lý tiền gửivà khác,-,(10.297.758.340),10.297.758.340,-,-,,,-10297758340.0,10297758340.0,,
"Thành viên Hội đồngQuản trị, Ban TổngGiám đốc và các cánhân liên quan","Thành viên Hội đồngQuản trị, Ban TổngGiám đốc và các cánhân liên quan","Thành viên Hội đồngQuản trị, Ban TổngGiám đốc và các cánhân liên quan",Lãi hợp đồng quản lý tiền gửi phảitrả và khác,-,(113.023.824.484),107.523.824.484,(5.500.000.000),-,,,-113023824484.0,107523824484.0,-5500000000.0,
"Thành viên Hội đồngQuản trị, Ban TổngGiám đốc và các cánhân liên quan","Thành viên Hội đồngQuản trị, Ban TổngGiám đốc và các cánhân liên quan","Thành viên Hội đồngQuản trị, Ban TổngGiám đốc và các cánhân liên quan",Cổ tức SSI,-,(13.291.052.000),13.291.052.000,-,(100.790.031),,,-13291052000.0,13291052000.0,,-100790031.0
