row_label_raw,row_label_full,STT,Danh mục các loại tài sản tài chính,Giá trị mua theo số kế toán,Giá trị hợp lý,Số dư chênh lệch đánh giá lại tại ngày 31 tháng 12 năm 2021,Số dư chênh lệch đánh giá lại tại ngày 31 tháng 12 năm 2020,Đơn vị tính: VNDChênh lệch thuần điều chỉnh số kế toán trong năm,numeric__Danh mục các loại tài sản tài chính,numeric__Giá trị mua theo số kế toán,numeric__Giá trị hợp lý,numeric__Số dư chênh lệch đánh giá lại tại ngày 31 tháng 12 năm 2021,numeric__Số dư chênh lệch đánh giá lại tại ngày 31 tháng 12 năm 2020,numeric__Đơn vị tính: VNDChênh lệch thuần điều chỉnh số kế toán trong năm
I,I,I,Loại FVTPL (tiếp theo),,,,,,,,,,,
3,I > 3,3,Cổ phiếu chưa niêm yết,54.339.454.020,34.528.770.867,(19.810.683.153),(19.556.918.088),(253.765.065),,54339454020.0,34528770867.0,-19810683153.0,-19556918088.0,-253765065.0
4,I > 4,4,Trái phiếu niêm yết,100.074.600.000,100.074.600.000,-,-,-,,100074600000.0,100074600000.0,,,
5,I > 5,5,Trái phiếu chưa niêm yết,3.109.933.782.682,3.109.933.782.682,-,-,-,,3109933782682.0,3109933782682.0,,,
6,I > 6,6,Chứng chỉ tiền gửi,6.722.788.212.290,6.722.788.212.290,-,-,-,,6722788212290.0,6722788212290.0,,,
II,I > II,II,Loại AFS,276.320.839.155,271.579.547.769,(4.741.291.386),(4.741.291.386),-,,276320839155.0,271579547769.0,-4741291386.0,-4741291386.0,
1,I > 1,1,Cổ phiếu chưa niêm yết,276.320.839.155,271.579.547.769,(4.741.291.386),(4.741.291.386),-,,276320839155.0,271579547769.0,-4741291386.0,-4741291386.0,
,,,Tổng cộng,12.029.085.473.077,12.018.663.877.368,(10.421.595.709),29.972.219.904,(40.393.815.613),,12029085473077.0,12018663877368.0,-10421595709.0,29972219904.0,-40393815613.0
