row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Phạt vi phạm hợp đồng,Thu nhập khác > Phạt vi phạm hợp đồng,Phạt vi phạm hợp đồng,146.373.600,101.323.309,146373600.0,101323309.0
"Thanh lý, nhượng bán","Thu nhập khác > Thanh lý, nhượng bán","Thanh lý, nhượng bán",3.141.441.750,552.260.727,3141441750.0,552260727.0
Các khoản bồi thường và tiền thường nhận được,Thu nhập khác > Các khoản bồi thường và tiền thường nhận được,Các khoản bồi thường và tiền thường nhận được,10.700.730.663,3.301.889.581,10700730663.0,3301889581.0
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,1.237.080.008,415.721.764,1237080008.0,415721764.0
,,,15.225.626.021,4.371.195.381,15225626021.0,4371195381.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Chi phí thường tàu,Chi phí khác > Chi phí thường tàu,Chi phí thường tàu,7.816.489.052,2.088.653.174,7816489052.0,2088653174.0
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,4.242.688.454,515.465.399,4242688454.0,515465399.0
,,,12.059.177.506,2.604.118.573,12059177506.0,2604118573.0
Lợi nhuận khác,Chi phí khác > Lợi nhuận khác,Lợi nhuận khác,3.166.448.515,1.767.076.808,3166448515.0,1767076808.0
