row_label_raw,row_label_full,Chi phí nhân viên quản lý,141.524.882.997,143.105.770.233,numeric__141.524.882.997,numeric__143.105.770.233
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,10.488.716.076,18.451.388.503,10488716076.0,18451388503.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,64.048.454.147,46.432.261.142,64048454147.0,46432261142.0
Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,4.031.675.827,37.461.292.602,4031675827.0,37461292602.0
Trích quỹ phát triển khoa học và công nghệ,Trích quỹ phát triển khoa học và công nghệ,Trích quỹ phát triển khoa học và công nghệ,318.816.929.387,216.728.275.492,318816929387.0,216728275492.0
Các khoản chi phí quản lý doanh nghiệp khác,Các khoản chi phí quản lý doanh nghiệp khác,Các khoản chi phí quản lý doanh nghiệp khác,113.683.600.527,66.312.749.643,113683600527.0,66312749643.0
,,,652.594.258.961,528.491.737.615,652594258961.0,528491737615.0
