row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,,
Doanh thu thành phẩm Urê,Tổng doanh thu bán hàng và cung cấp dịch vụ > Doanh thu thành phẩm Urê,Doanh thu thành phẩm Urê,12.401.793.242.829,7.280.394.927.590,12401793242829.0,7280394927590.0
- Bán trong nước,Tổng doanh thu bán hàng và cung cấp dịch vụ > - Bán trong nước,- Bán trong nước,6.583.982.067.832,5.378.953.779.000,6583982067832.0,5378953779000.0
- Xuất khẩu,Tổng doanh thu bán hàng và cung cấp dịch vụ > - Xuất khẩu,- Xuất khẩu,5.817.811.174.997,1.901.441.148.590,5817811174997.0,1901441148590.0
Doanh thu thành phẩm NPK,Tổng doanh thu bán hàng và cung cấp dịch vụ > Doanh thu thành phẩm NPK,Doanh thu thành phẩm NPK,1.253.321.963.000,391.249.025.000,1253321963000.0,391249025000.0
- Bán trong nước,Tổng doanh thu bán hàng và cung cấp dịch vụ > - Bán trong nước,- Bán trong nước,1.228.056.909.500,391.249.025.000,1228056909500.0,391249025000.0
- Xuất khẩu,Tổng doanh thu bán hàng và cung cấp dịch vụ > - Xuất khẩu,- Xuất khẩu,25.265.053.500,-,25265053500.0,
Doanh thu bán hàng hóa phân bón,Tổng doanh thu bán hàng và cung cấp dịch vụ > Doanh thu bán hàng hóa phân bón,Doanh thu bán hàng hóa phân bón,1.972.775.403.171,1.638.158.931.515,1972775403171.0,1638158931515.0
- Bán trong nước,Tổng doanh thu bán hàng và cung cấp dịch vụ > - Bán trong nước,- Bán trong nước,1.419.429.534.147,1.514.083.655.476,1419429534147.0,1514083655476.0
- Xuất khẩu,Tổng doanh thu bán hàng và cung cấp dịch vụ > - Xuất khẩu,- Xuất khẩu,553.345.869.024,124.075.276.039,553345869024.0,124075276039.0
Doanh thu bán phế phẩm và các thành phẩm khác,Tổng doanh thu bán hàng và cung cấp dịch vụ > Doanh thu bán phế phẩm và các thành phẩm khác,Doanh thu bán phế phẩm và các thành phẩm khác,749.919.664.541,776.698.299.879,749919664541.0,776698299879.0
Doanh thu dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ > Doanh thu dịch vụ,Doanh thu dịch vụ,2.229.497.368,1.655.898.417,2229497368.0,1655898417.0
,,,16.380.039.770.909,10.088.157.082.401,16380039770909.0,10088157082401.0
