row_label_raw,row_label_full,col_0,Năm 2015VND,numeric__Năm 2015VND
"Giá vốn bán hàng, thành phẩm","Giá vốn bán hàng, thành phẩm","Giá vốn bán hàng, thành phẩm",3.124.163.249.014,3124163249014.0
Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,234.563.803,234563803.0
Dự phòng giảm giá hàng tồn kho;,Dự phòng giảm giá hàng tồn kho;,Dự phòng giảm giá hàng tồn kho;,509.172.208,509172208.0
Cộng,Cộng,Cộng,3.124.906.985.025,3124906985025.0
